,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
81,0.85941195,0.030358508,-0.8736744,0.95,0.4468528628349304,12.697122,0.338913232088089
82,-0.80711865,1.4536295,-0.060247716,0.9018888473510742,0.6166609525680542,10.994535,1.255224347114563
83,-0.23852696,-0.5603268,-0.19649898,0.6102002859115601,0.7271278500556946,14.948393,2.5104124546051025
84,-0.34387317,-0.17495306,-0.9969284,0.2834847569465637,0.9504186511039734,14.795371,0.06535515189170837
85,1.1866077,-0.36654353,-0.2454289,0.95,0.21257781982421875,12.976672,0.2616739869117737
86,0.4277386,0.34892994,0.08811711,0.95,0.28897687792778015,11.419328,0.3963453769683838
87,-0.3677567,-0.46634942,-0.04926681,0.6511864066123962,0.7245965600013733,15.113513,1.87382972240448
88,0.07365305,-0.8092069,-0.08409934,0.95,0.6547462940216064,12.420049,2.0596508979797363
89,0.63939005,0.8040095,0.025517032,0.95,0.23063816130161285,13.267253,0.37235501408576965
90,0.20787556,0.5181707,-0.53556764,0.95,0.5094166994094849,12.936086,0.5358490943908691
91,0.3772309,0.44781002,0.06467473,0.95,0.28061598539352417,11.923663,0.23789972066879272
92,-2.0316672,-0.06294908,-0.8655733,0.04076482728123665,1.247342586517334,15.064757,2.907944679260254
93,-1.1680086,0.36630148,0.48912516,0.41941675543785095,0.8126538395881653,14.742669,2.8335423469543457
94,0.18425529,0.34838936,0.760439,0.95,0.28037330508232117,12.596668,0.2776762545108795
95,-0.058482613,1.0170561,1.4333853,0.95,0.18670648336410522,12.717432,0.46310803294181824
96,0.719072,0.55077,1.0583136,0.95,0.1559590995311737,13.916942,0.5255160927772522
97,-0.18614234,-0.101039305,-0.14342901,0.95,0.6570855379104614,15.023227,1.1121174097061157
98,-0.51497394,0.16017017,-1.2717338,0.15467871725559235,1.0316495895385742,14.825189,2.8212740421295166
99,-1.331894,1.0456545,0.13050473,0.417720228433609,0.8650248050689697,13.478036,2.8807010650634766
