,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
95,0.5727586,-0.78062063,0.95,0.44892171025276184,12.859474,0.38758528232574463
96,0.74959487,0.1429426,0.95,0.2857316732406616,6.788264,1.430009126663208
97,-0.16246882,-0.25972942,0.9093620777130127,0.6460830569267273,11.850189,2.395552635192871
98,-1.1875553,-0.08713577,0.3836996853351593,0.8872154951095581,14.844828,0.05
99,-0.16418609,0.17542718,0.95,0.5877771973609924,14.401209,0.7893082499504089
100,0.5590741,0.35755128,0.95,0.2715376615524292,12.285433,0.3427797257900238
101,-0.013274629,-1.2945116,0.5718273520469666,0.7258079051971436,13.81725,1.916114091873169
102,-0.42139563,0.7770509,0.95,0.5928661227226257,9.130644,1.64327871799469
103,-0.008774766,-0.5631863,0.95,0.6255986094474792,10.4950285,1.726811170578003
104,-0.38150227,-0.7232889,0.47219040989875793,0.7624765038490295,14.152257,2.8660316467285156
105,-0.23514335,-0.10662455,0.95,0.6598799228668213,10.987872,2.3150687217712402
106,0.9356282,0.59438634,0.95,0.19868378341197968,12.522305,0.7009653449058533
107,0.95221823,-0.72656435,0.95,0.3662460744380951,8.206379,1.3624192476272583
108,0.3155907,0.4296369,0.95,0.2047615498304367,7.7652183,0.11480017006397247
109,-0.8007122,-0.060308114,0.4858897626399994,0.750198245048523,12.921523,0.006139576900750399
110,0.3797295,0.20341043,0.95,0.40431076288223267,11.244634,0.44010329246520996
111,-0.6727285,0.31750703,0.7233774065971375,0.7088523507118225,13.317779,2.6891682147979736
112,0.15970711,0.6512045,0.95,0.3852061629295349,12.781461,0.20091675221920013
113,-0.021523213,-1.0458893,0.6824169754981995,0.699428379535675,11.702834,2.7655749320983887
114,0.4569979,0.13789572,0.95,0.3301861584186554,11.765425,0.17308101058006287
115,-0.17980918,-0.8171781,0.680517315864563,0.7010762691497803,12.4613695,2.7787692546844482
116,-0.028121343,0.12927783,0.95,0.5551435351371765,12.44947,0.7996114492416382
117,-0.27232018,-0.7094508,0.5858254432678223,0.730688214302063,14.412243,2.3403842449188232
118,-0.6292123,0.66066974,0.8977035284042358,0.6447916030883789,11.787886,2.1899666786193848
119,1.0906168,0.007784707,0.95,0.20796573162078857,8.45245,1.384771704673767
120,0.5842478,-0.07949096,0.95,0.3397744596004486,13.282972,0.24472768604755402
121,1.2950501,0.7912107,0.95,0.1239745020866394,15.52714,0.26862162351608276
122,0.8265434,-0.9139857,0.95,0.36669114232063293,14.134627,0.16982433199882507
123,1.0514015,0.010461121,0.95,0.19884338974952698,13.803315,0.3886457085609436
124,0.604317,-0.28496128,0.95,0.38413214683532715,14.588859,0.33217665553092957
125,-0.728131,0.7516398,0.9380671977996826,0.6666577458381653,14.60845,0.8657509684562683
126,-0.19660604,1.0647794,0.95,0.48137837648391724,13.0652485,0.641899585723877
127,-0.885076,-0.91236705,0.36722081899642944,0.8820672631263733,14.834279,0.01808016002178192
128,0.42566568,0.1033258,0.95,0.34811484813690186,10.990938,0.16259969770908356
129,-0.52171147,-0.18225461,0.6380721926689148,0.7622435092926025,12.957903,2.6690897941589355
130,1.0824976,0.30276358,0.95,0.1678701639175415,12.764087,0.3438808023929596
131,0.40976223,0.94473267,0.95,0.25453874468803406,13.153262,0.2654573619365692
132,0.752334,1.061812,0.95,0.1887894719839096,10.866,0.6797674894332886
133,-0.8706839,-0.7482057,0.43805304169654846,0.8457510471343994,14.430942,0.05
134,0.60157067,0.80465895,0.95,0.2618492543697357,10.433528,0.8938475847244263
135,-0.5267948,-0.2891442,0.6852853894233704,0.7345101833343506,14.877353,0.2433532327413559
136,-0.32797152,-0.011350709,0.95,0.6458921432495117,14.721942,1.1030462980270386
137,0.4165192,-0.20725743,0.95,0.4763876497745514,7.6239133,1.5790549516677856
138,-0.18889177,-0.78371274,0.7741286754608154,0.7126900553703308,14.3652935,2.3592641353607178
139,0.10763699,-0.47062758,0.95,0.5785831809043884,12.559581,1.6535519361495972
140,-0.29982898,0.7974575,0.95,0.5307536721229553,10.463119,1.0611201524734497
141,0.6867444,-0.22825004,0.95,0.28897935152053833,12.671564,0.15982599556446075
142,-0.066148356,-0.024571275,0.95,0.543813169002533,13.921576,0.9702758193016052
143,-1.1737962,-0.31306323,0.28951945900917053,0.965172529220581,14.992195,2.9128577709198
144,-0.0037246484,0.09224299,0.95,0.5401496291160583,13.976824,0.37849268317222595
145,0.8026191,0.88522154,0.95,0.1431228071451187,13.993852,0.24215997755527496
146,-0.20527548,-0.7728985,0.7496320009231567,0.6948968768119812,14.290353,2.561790704727173
147,0.552472,-0.88906294,0.95,0.4938313663005829,13.595913,0.6869688034057617
148,-0.19797957,-0.80112445,0.8750239014625549,0.6803361177444458,12.5055685,0.07640182226896286
149,0.88984513,0.010622525,0.95,0.24680763483047485,11.822062,0.5271115303039551
