,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
128,0.4206617,-2.0832407,0.748539,0.77249163,0.72156334,0.4943318,-1.4004111,0.95,0.3981862962245941,12.352754592895508,0.4911928176879883
129,0.3643652,0.62002283,0.10501743,0.36104038,-0.44454637,-0.63126314,0.5410909,0.95,0.5009437799453735,10.731376647949219,1.1749250888824463
130,0.8050803,0.22955011,-1.6020274,-0.6415477,-0.055445198,-1.5458213,-0.107961014,0.2787746787071228,0.9088473916053772,12.463759422302246,2.7485811710357666
131,-0.21245931,-0.4141289,-1.1193537,0.360119,-0.08103057,1.2682621,1.1846318,0.9251285195350647,0.628406822681427,10.948636054992676,1.7722610235214233
132,-0.4933785,1.5021989,0.5207033,-0.41510454,-0.32282728,0.4111786,1.0677456,0.95,0.43825021386146545,14.335235595703125,0.40430518984794617
133,0.24120806,0.11744819,-0.3058444,1.2302277,-0.08507493,-0.09532306,-1.2095563,0.95,0.5152088403701782,12.325677871704102,0.7544985413551331
134,0.28904492,0.20785522,0.43424678,-0.015325211,0.5222288,0.14065897,-0.6149404,0.95,0.2224678099155426,12.890515327453613,0.26480454206466675
135,0.51689506,-1.0400748,-0.12517704,-0.8059016,-1.0224667,0.031329013,-1.2596177,0.5020066499710083,0.8061159253120422,13.039647102355957,2.8271403312683105
136,-0.8050838,-1.0254203,-0.2274862,-0.32168722,0.053216755,-0.21210375,-0.98941034,0.1775512993335724,1.006666898727417,14.968008041381836,2.903062582015991
137,1.6346102,0.77635443,-0.0021507342,0.10384377,0.5346474,-0.103036344,-0.025550481,0.3454603850841522,0.1630658656358719,10.963068962097168,1.1261916160583496
138,-0.26374066,0.4773966,0.7715202,-0.52706033,0.22352743,0.7966187,0.7316662,0.95,0.3012690544128418,14.684340476989746,0.4240979254245758
139,-0.5505563,0.84457934,0.97331357,-0.55072653,0.24545784,0.041846354,1.1146808,0.95,0.39948156476020813,14.971226692199707,0.3751090168952942
140,-0.103487864,-0.6861575,-0.27408415,0.45165312,0.15759766,-0.02477619,0.46848688,0.9170570969581604,0.6855395436286926,14.53134536743164,2.1133270263671875
141,0.034438077,-0.21454497,-0.50497866,0.5967096,0.91610634,0.3733126,-1.1493653,0.95,0.43321719765663147,12.022257804870605,0.5908451676368713
142,0.23366375,-0.5103372,-1.6588457,0.28906164,0.201285,-0.39171806,1.466574,0.19804421067237854,0.9642998576164246,14.38701343536377,2.8615291118621826
143,-0.19395852,-1.0300429,-0.37775916,0.7197786,0.7218657,0.6345916,-1.7867771,0.95,0.5306636095046997,11.529097557067871,0.32362210750579834
144,1.2501457,-0.27781808,-0.36990756,0.49445412,-0.19514659,1.5371648,-0.45496207,0.95,0.1995735764503479,7.597090721130371,1.6061365604400635
145,-1.1469514,0.4101755,0.0052744113,-0.37073588,-1.1123867,0.6680385,1.0181482,0.35232627391815186,0.8948564529418945,14.68456745147705,0.05
146,0.7809844,0.16002142,-0.84187067,0.09189708,-0.20281227,0.7789872,-1.1157274,0.95,0.29024043679237366,8.24401569366455,0.18079087138175964
147,0.42790425,1.1156615,1.260777,-0.55747104,-0.18164091,-0.45569184,-0.21805328,0.95,0.248183473944664,10.192376136779785,0.8737009763717651
148,-0.5647973,-0.44402027,0.10193848,0.13584661,0.93702686,0.9246746,-0.32649782,0.95,0.4284771680831909,14.251958847045898,0.19643928110599518
149,2.0401497,-0.5526949,0.25174555,0.06858815,-0.39832714,-1.2572268,0.72100914,0.95,0.19549034535884857,9.734971046447754,1.0780099630355835
150,-0.3556324,-0.23631054,-0.61777157,0.06795024,-0.18929864,0.6454188,0.8735759,0.7233490347862244,0.6925923228263855,12.514559745788574,2.319688320159912
151,-0.011733963,0.8907917,-0.14164506,0.58758116,0.83781254,0.29844216,-0.8657492,0.95,0.25594860315322876,9.620229721069336,0.8695057034492493
152,-0.618882,-0.12693629,-0.12776975,0.17941567,0.741329,-0.36666828,-0.86327,0.7649195194244385,0.7206220626831055,14.576838493347168,2.5437679290771484
153,0.5661458,0.55029875,0.56863254,-0.4027016,-0.17477505,-0.9935046,1.3523756,0.95,0.3690214157104492,13.497438430786133,0.28230586647987366
154,1.0209606,-0.7191601,0.9355017,-0.62165916,1.0364088,0.20818104,0.25997114,0.95,0.06903064250946045,5.65691614151001,0.19414180517196655
155,0.19695339,0.043566,0.15573253,-0.3629887,0.8973363,-1.2981184,1.0258452,0.95,0.5034433007240295,14.446423530578613,0.33934274315834045
156,-2.280342,-0.041477192,0.05702027,-0.022737196,-0.7131973,1.1811148,0.88299024,0.11920064687728882,1.123061180114746,15.02304744720459,2.905022382736206
