,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
197,-1.2006482,1.9042369,-1.2184694,-0.36738384,0.45169204,0.27363908290863037,0.9665367603302002,12.791506,2.495021104812622
198,-0.58239233,-0.0024240667,0.07543401,0.23894645,1.1993272,0.95,0.4650159478187561,12.464144,0.4702908992767334
199,-0.4542794,-0.023453237,0.7315371,-0.015605807,0.66377115,0.95,0.42936062812805176,12.577056,0.4510658383369446
200,0.35171512,0.22233468,-0.41004518,1.1904472,0.048062682,0.95,0.4327739477157593,11.970391,0.8035075664520264
201,0.51977944,-0.30421937,-0.8988259,-0.28986794,-1.4700173,0.22547376155853271,1.0070133209228516,14.604224,2.502584457397461
202,0.183402,-0.5312789,-0.11431363,-0.571917,0.5289895,0.95,0.5242798328399658,13.510917,0.749935507774353
203,-0.13923772,-1.1427279,0.94861895,-0.12745243,0.4724896,0.95,0.4750492572784424,12.865814,0.24657338857650757
204,-0.14185706,-0.0749226,0.93453455,0.07583703,0.97542924,0.95,0.26197904348373413,11.8644285,0.4355029761791229
205,-0.068231545,-0.32031518,0.08160338,1.1016313,1.0691824,0.95,0.35968494415283203,11.71889,0.40169358253479004
206,0.18487647,-0.73619264,-1.4300636,0.70445937,-1.2456813,0.09113702923059464,1.0908904075622559,15.017183,2.8633904457092285
207,1.7010593,0.31069028,-1.0554258,-0.6712825,-0.85167485,0.95,0.4892077147960663,11.645771,0.7196366786956787
208,0.05947272,-1.3630846,-1.0522964,0.5653825,0.81233054,0.5481480360031128,0.71214759349823,11.5430155,2.7474563121795654
209,-0.47870904,1.0555642,0.14563176,0.37086967,0.6845642,0.95,0.37105685472488403,9.769458,0.9145687818527222
210,-0.86257815,0.05130983,-1.2284188,-0.15715216,-0.4290593,0.05905178189277649,1.1829872131347656,15.007221,2.9103751182556152
211,0.53385913,-1.5522084,0.025259549,-0.9228677,0.3619449,0.95,0.5841342806816101,12.17664,0.7289758324623108
212,0.38594073,-0.57907635,-0.68274903,0.23821793,-0.68089813,0.7670655250549316,0.725097119808197,14.557246,1.8812615871429443
213,0.77168995,-0.18341105,0.5802343,-0.0830348,0.39817688,0.95,0.17802701890468597,10.796861,0.9779598116874695
214,-0.085127965,-0.42577666,0.7845939,1.1884129,-0.50353605,0.95,0.4935644865036011,14.501944,0.12206611782312393
215,0.31187195,-1.2229607,-0.5559993,-0.10560928,0.44926792,0.9183770418167114,0.6475223302841187,13.401542,2.3638203144073486
216,0.039159384,-0.22887681,-1.449671,-0.8906178,-0.009452543,0.17753250896930695,1.0077282190322876,14.934164,2.7778425216674805
217,0.7839983,-0.25938118,0.44196165,-0.71766186,-0.30538234,0.95,0.3943302035331726,13.092898,0.485670268535614
