,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
64,1.3244375,0.8306821,2.3262331,1.2541271,0.81632996,-2.4339964,-0.86535496,0.08953496813774109,0.04152906313538551,2.3863022,0.7068537473678589
65,-0.8907659,3.2185934,-0.42102686,0.55369717,3.3587813,0.011483902,0.011067931,0.8892272114753723,0.0652584582567215,3.0918846,0.5065867304801941
66,0.9559649,1.3867157,1.1013597,-1.1969581,1.2869087,-1.1384994,1.5919511,0.42295053601264954,0.23210608959197998,4.248484,0.3127173185348511
67,-0.19873382,2.3928945,1.3170407,1.3918097,2.437629,-1.7699392,-0.9526846,0.5098745226860046,0.056410688906908035,3.6614676,0.2979653775691986
68,2.327609,-0.12812585,-0.40365565,1.7138742,-0.13788618,0.14755002,-1.4779059,0.05107492208480835,0.1230231374502182,3.4399045,0.2623288631439209
69,0.20919432,1.9621805,-0.054305196,2.0869756,1.9444505,-0.29193404,-1.7839136,0.0501408576965332,0.24906793236732483,3.693535,0.2186959683895111
70,-0.38240126,2.616594,0.5715624,2.4823234,2.6102471,-1.0297899,-2.1478972,0.04461980611085892,0.11721332371234894,2.974765,0.15546248853206635
71,0.99855036,1.357938,-1.5873399,-1.8285327,1.4448408,1.6714846,2.030979,0.05078943073749542,0.33348244428634644,3.356501,0.2957002520561218
72,0.24619131,1.8412105,-0.6042803,1.3635001,1.9209751,0.2637957,-0.98882604,0.4663721024990082,0.12707829475402832,4.4678874,0.25090357661247253
73,3.885631,-1.7671896,0.20568696,-1.9306947,-1.6804626,-0.09084054,2.0165246,0.054619014263153076,0.5268929600715637,5.392361,0.25786083936691284
74,2.5360959,-0.3904916,-1.6432519,2.884937,-0.47202367,1.1173227,-2.7657776,0.035534463822841644,0.30238956212997437,3.2994921,0.10878162086009979
75,3.406941,-1.1695286,-2.9935472,-0.89415187,-1.2585889,2.8143451,1.3145897,0.5420504808425903,0.06193371117115021,3.6554058,0.27593955397605896
76,2.2767396,0.10351046,-0.41948548,-0.02343436,-0.025810003,0.35777116,0.41442412,0.9433228373527527,0.06544798612594604,2.7497163,0.5781653523445129
77,2.7457519,-0.27299032,-0.0730713,-0.06699521,-0.31762692,-0.2527674,0.6303209,0.8063374161720276,0.07646259665489197,2.5401278,0.7398837208747864
78,-1.350283,3.9939165,-1.9964168,-2.4946144,3.997649,2.2014492,2.7902691,0.07193106412887573,0.05,2.2316253,0.1768159419298172
79,-0.4050273,2.845712,-1.6754943,0.73855466,2.6483934,1.3736713,-0.38789964,0.28982195258140564,0.05,2.429084,0.6969519257545471
80,2.2419426,0.2737222,0.95527816,-1.5326365,0.17314157,-1.0428075,2.0024364,0.2500031888484955,0.11215277761220932,2.7779424,0.26285192370414734
81,-0.5283217,2.7085714,-2.0212743,0.33947942,2.8203433,1.8582966,-0.052916158,0.9108468890190125,0.0796404704451561,3.7711918,0.4152495265007019
82,0.23257491,2.2908163,-1.3233643,-2.038096,2.2619848,1.2045089,2.4981303,0.049889370799064636,0.1914958953857422,2.787357,0.19026727974414825
83,2.02781,0.35847318,0.4306674,-1.6824918,0.31594446,-0.7000811,1.9553818,0.07464442402124405,0.1255522072315216,3.5219529,0.1798621118068695
84,3.782779,-1.4543282,-0.34145772,-1.560551,-1.4565798,0.47233784,1.9892497,0.08779331296682358,0.26601001620292664,3.0078554,0.3605334162712097
