,posterior_g1,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
2293,1.9520478,0.5369193,0.05144573003053665,4.5288424,0.35471850633621216
2294,1.9816155,0.603065,0.0478077307343483,3.9872541,0.41110363602638245
2295,1.8134944,0.22527707,0.05,6.469342,0.31120580434799194
2296,1.9182678,0.47022283,0.05404313653707504,5.0851817,0.36496421694755554
2297,1.8051733,0.20383479,0.05,6.1913548,0.34635090827941895
2298,1.9763244,0.6012417,0.04377053305506706,3.9347541,0.43707719445228577
2299,1.8733387,0.33561754,0.030617741867899895,5.1140766,0.39242684841156006
2300,1.9335101,0.48828334,0.03773854300379753,4.2353635,0.424951434135437
2301,1.9184834,0.51327443,0.03280745819211006,4.710813,0.41986170411109924
2302,1.7541323,0.14910372,0.05,6.8110867,0.38149070739746094
2303,1.8531067,0.30025166,0.05,5.5995383,0.3510547876358032
2304,1.7380477,0.16660719,0.05,6.6912518,0.2779429852962494
2305,1.7421876,0.12633103,0.05,6.603199,0.38406598567962646
2306,1.860177,0.31614295,0.06061990559101105,5.646271,0.3770875930786133
2307,1.8432549,0.2975447,0.05,5.695093,0.3417707085609436
2308,1.8408986,0.32472518,0.012857281602919102,6.0256248,0.30184584856033325
2309,1.8342128,0.29558983,0.05592764541506767,5.868731,0.3981156051158905
2310,1.8945214,0.4785803,0.05,5.152474,0.2794742286205292
2311,1.8797549,0.42230457,0.05161407217383385,5.7508736,0.3158668279647827
2312,1.8524883,0.34085482,0.03820042312145233,5.5746393,0.3256871998310089
2313,1.7574066,0.10970494,0.05,6.6111164,0.3648286759853363
2314,1.7376274,0.08694679,0.05,6.511636,0.4256381392478943
2315,1.8097742,0.1872493,0.04188856482505798,6.248165,0.3842584490776062
2316,1.8121493,0.20063888,0.021163107827305794,6.317248,0.3333650231361389
2317,2.0579417,0.8657754,0.06036869063973427,3.961968,0.38921260833740234
2318,1.870419,0.35775727,0.052621062844991684,5.2089095,0.35383424162864685
2319,2.0447137,0.7484423,0.09116344153881073,3.907238,0.43212130665779114
2320,1.8047558,0.20023918,0.0437505841255188,6.026407,0.397965669631958
2321,1.6359266,0.11636634,0.05,7.1801734,0.4975350797176361
2322,1.8959084,0.35985202,0.07625501602888107,5.062101,0.4305204451084137
2323,1.9421457,0.42092445,0.030315041542053223,4.166391,0.4942864179611206
2324,1.7444322,0.09183797,0.05,6.988366,0.3818270266056061
2325,1.6911222,0.09502658,0.05,6.9458876,0.38746917247772217
2326,2.1427448,0.79824317,0.05,3.564817,0.40537509322166443
2327,1.9476475,0.62977326,0.043296877294778824,3.8913171,0.43140822649002075
2328,1.8492624,0.25303996,0.05,5.5550747,0.3441661596298218
2329,2.0533462,0.8145494,0.09139954298734665,4.2213607,0.38675233721733093
2330,1.8912377,0.4390426,0.036615196615457535,4.916472,0.3658589720726013
2331,1.9069768,0.42136106,0.04486134648323059,4.8756356,0.4090053141117096
2332,1.72698,0.06566008,0.05,6.470073,0.44117096066474915
2333,1.823403,0.19938478,0.034371983259916306,5.957929,0.3826085329055786
2334,1.9043572,0.40309155,0.03742377460002899,4.5910954,0.41807520389556885
2335,1.7886771,0.18771127,0.05,6.1524076,0.34573283791542053
2336,2.1047318,0.8429929,0.06629388779401779,3.5702598,0.43508467078208923
2337,1.9154916,0.44723353,0.04211675748229027,4.9946866,0.3416002094745636
2338,1.9975324,0.61334586,0.05430678650736809,3.6067212,0.47838926315307617
2339,1.8085408,0.16522394,0.028162408620119095,6.1770825,0.35135072469711304
2340,2.0218034,0.72584766,0.053384337574243546,4.1348333,0.35923245549201965
2341,1.7944642,0.15463188,0.05,5.909267,0.3383151888847351
2342,1.9008466,0.45352766,0.06397650390863419,4.7773046,0.4328042268753052
2343,1.9852145,0.58923835,0.05391177907586098,3.893083,0.4088209867477417
2344,1.8609153,0.30004817,0.029294606298208237,5.3792233,0.37433043122291565
2345,1.9302074,0.53324187,0.05781383067369461,4.211204,0.4424578547477722
2346,2.18903,1.0696411,0.05750185623764992,4.513786,0.33085525035858154
2347,1.7763729,0.15502204,0.03186707943677902,6.4002223,0.3949781656265259
2348,1.8720883,0.3464516,0.05,5.6895347,0.3147484362125397
2349,1.8285154,0.20487581,0.05,5.8033624,0.342014342546463
2350,1.8688802,0.3663049,0.0401964895427227,5.656411,0.33064761757850647
2351,1.8739566,0.33161196,0.05893946439027786,5.0306516,0.4228328466415405
2352,1.7635494,0.12500656,0.05,6.397467,0.37596040964126587
2353,1.9365872,0.48405817,0.07854649424552917,4.3157587,0.46740207076072693
2354,1.8435619,0.31914192,0.05,5.6635942,0.30538150668144226
2355,1.7455263,0.12613618,0.05,7.050832,0.3833667039871216
2356,1.9081867,0.50192326,0.05,5.055007,0.29646116495132446
2357,1.9292133,0.45970464,0.05244041606783867,4.6177735,0.4332032799720764
2358,1.9935629,0.5281518,0.0789165049791336,3.9836247,0.5574183464050293
2359,1.9456841,0.2660403,0.0626356303691864,3.1816118,0.7420119643211365
2360,1.882963,0.3395973,0.01739807054400444,5.0401187,0.3839593231678009
2361,1.895419,0.299118,0.05,4.622132,0.41660448908805847
2362,1.7784178,0.14235678,0.0017457129433751106,6.291348,0.3763614594936371
2363,1.9553719,0.54006845,0.0425521582365036,4.153527,0.3989284932613373
2364,1.9190596,0.44772562,0.05974159389734268,4.7522264,0.4288483262062073
2365,2.006213,0.5935058,0.060511358082294464,3.7848969,0.4332648813724518
2366,1.8068013,0.19360751,0.05,5.5867143,0.36968985199928284
2367,1.6629047,0.077431045,0.05,7.150051,0.4249589443206787
2368,2.1780825,1.0406803,0.038306381553411484,4.53255,0.286375492811203
2369,1.797999,0.19167426,0.05,6.021417,0.3604404926300049
2370,1.8516399,0.30394173,0.020085174590349197,5.7074385,0.3606041967868805
2371,1.70043,0.07734578,0.05,7.0497646,0.4214455783367157
2372,1.8490052,0.2822993,0.05,5.375531,0.3340754508972168
2373,2.0180664,0.5063919,0.08412637561559677,3.0781245,0.6165875792503357
2374,1.7826917,0.19811355,0.05,6.6595173,0.34775373339653015
