,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
49,2.088651,-0.002072125,-0.20589584,0.37011242,0.8901568651199341,0.11026402562856674,3.9519603,0.44956174
50,1.9475198,-0.09522902,-0.2337527,0.4553593,0.6670965552330017,0.10134536027908325,4.970058,0.25769496
51,2.1574912,-0.06133649,-0.239384,0.4834238,0.9276900291442871,0.0574149414896965,4.23317,0.29612595
52,1.9809895,-0.03370959,-0.23737319,0.43198532,0.6536351442337036,0.16050435602664948,4.3637533,0.4925532
53,2.1924448,-0.0040286668,-0.18447618,0.3253355,0.9347495436668396,0.06548885256052017,3.941836,0.3985094
54,2.086784,0.030170353,-0.26570046,0.48129085,0.8504977226257324,0.0567462258040905,4.930573,0.24788655
55,2.215104,-0.028290596,-0.32482034,0.5484559,0.805496871471405,0.06624271720647812,3.871308,0.37762386
56,1.9668053,0.040531024,-0.15215099,0.38370845,0.9380552768707275,0.07707729190587997,4.880901,0.30243722
57,2.0593991,-0.045869615,-0.28991795,0.36996746,0.8135665655136108,0.10340030491352081,4.953058,0.31650767
58,2.1358335,0.017717345,-0.22287145,0.44777146,0.8794304132461548,0.05397259071469307,4.541576,0.3116391
59,2.1218793,0.059111916,-0.124982566,0.39716437,0.82408207654953,0.06734028458595276,3.5863638,0.4391922
60,2.3434615,0.031254146,-0.20592675,0.30474707,0.9243040680885315,0.12003909796476364,3.1787548,0.5682235
61,2.3315642,-0.022724988,-0.21196738,0.19468275,0.9177960157394409,0.07135406881570816,3.691194,0.44425207
62,1.9047068,-0.010455132,-0.21372144,0.34289145,0.7127870917320251,0.10990019142627716,6.026438,0.20052963
63,2.1524994,0.023928758,-0.2597778,0.35273707,0.9112920761108398,0.029270809143781662,4.456142,0.30423287
64,2.1559572,0.041328836,-0.18511412,0.35912988,0.937569797039032,0.051493674516677856,4.533087,0.24047501
65,2.0997746,-0.049103256,-0.115661904,0.2684549,0.9414171576499939,0.07641003280878067,3.8155694,0.41799045
66,2.0035906,-0.0637605,-0.21714464,0.36604705,0.7192329168319702,0.12587794661521912,5.151477,0.36548364
67,2.3221707,0.00804978,-0.21970472,0.36822975,0.8710201382637024,0.08170182257890701,2.8084495,0.64158595
68,2.144088,-0.045388624,-0.25515634,0.43897116,0.945459246635437,0.061995260417461395,4.3347297,0.30028492
69,2.049982,-0.04926247,-0.29352528,0.44883922,0.8288631439208984,0.10165967047214508,5.472805,0.2455432
70,2.3734524,-0.0007538959,-0.18165852,0.33998248,0.8822270035743713,0.1322648674249649,2.6853232,0.803144
71,2.3026936,-0.043446273,-0.19666977,0.33393192,0.930302083492279,0.11009417474269867,3.4836888,0.5517144
72,2.0108345,0.016860878,-0.18023893,0.3970234,0.8793229460716248,0.0694238543510437,4.8268147,0.25653538
73,2.0106785,-0.0012470108,-0.12560023,0.33647373,0.8949344158172607,0.10226551443338394,3.9524217,0.4183739
74,2.104262,-0.06614976,-0.17112452,0.3075009,0.8742539882659912,0.08712280541658401,4.626668,0.3544678
75,2.0678148,-0.000102517304,-0.22579554,0.34509823,0.9109395146369934,0.12664583325386047,4.1832013,0.40883368
76,2.23298,-0.054612778,-0.2458142,0.4522386,0.9341896176338196,0.06656311452388763,4.133154,0.3409511
77,2.2170072,-0.038475245,-0.2065614,0.29750365,0.8987143635749817,0.10796333849430084,3.6377704,0.4746109
78,2.1344976,0.06294125,-0.21787238,0.3414319,0.933064341545105,0.08578696101903915,4.017671,0.3866887
79,2.3794725,-0.0050629224,-0.25836354,0.34042826,0.8823693990707397,0.07573339343070984,2.6839206,0.6664297
80,2.113767,-0.0030940743,-0.2490483,0.46669072,0.8556689620018005,0.07082139700651169,3.991054,0.38318923
81,1.9022368,0.0043663224,-0.06154716,0.28893647,0.6039565801620483,0.13269738852977753,3.9335375,0.58152056
82,1.8633769,0.009019342,-0.12606075,0.1684806,0.607854425907135,0.1488342434167862,5.5752463,0.25335887
83,2.040231,0.014263992,-0.15389462,0.21575914,0.8800221085548401,0.1327243149280548,4.6624813,0.35776436
84,2.1116261,-0.07423269,-0.15771934,0.35949853,0.9302334189414978,0.13399483263492584,3.734006,0.5312184
85,1.7680056,-0.016401486,-0.099856,0.37264082,0.588763952255249,0.13075555860996246,5.158321,0.23564848
86,2.2242584,-0.051188,-0.20469895,0.34165657,0.9048673510551453,0.06702279299497604,3.5445714,0.42229214
87,1.9945165,0.029318782,-0.19495739,0.2807593,0.8196271657943726,0.13485974073410034,4.3336,0.43729854
88,2.224449,-0.09546632,-0.1911456,0.38725245,0.8995498418807983,0.07430347800254822,3.9602137,0.40283906
89,2.2364352,-0.09880538,-0.23002605,0.38097468,0.9084175229072571,0.06652132421731949,4.0740643,0.3495061
90,2.1217208,-0.016118137,-0.25142726,0.3914285,0.9415217638015747,0.07609805464744568,4.9153643,0.27155554
