,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
255,1.7211614,0.08505561,0.48405838,0.22564688324928284,4.7140875,0.37033373
256,1.653926,0.096052974,0.6770309,0.21892519295215607,5.348335,0.29393256
257,1.6601826,0.085608736,0.5959543,0.22334925830364227,4.6643276,0.33914688
258,1.6871183,0.04800737,0.685471,0.17241798341274261,5.4287634,0.24319005
259,1.9933519,0.054002337,0.7180515,0.06603062152862549,4.5777855,0.29413795
260,1.9324812,0.009398716,0.57503843,0.09942471981048584,4.366741,0.305483
261,1.9299507,0.119900465,0.72134507,0.08263524621725082,4.3131742,0.3310942
262,1.8345218,0.059253637,0.42920473,0.16884295642375946,5.208059,0.29891774
263,1.6561046,0.09212468,0.70554703,0.21330200135707855,5.221901,0.2708783
264,1.9210566,0.072815925,0.58105266,0.06713942438364029,4.685787,0.2778737
265,1.9148332,0.10556083,0.5898951,0.10119703412055969,4.253901,0.34517986
266,1.9558486,0.14891216,0.69935787,0.06593568623065948,4.6096973,0.26553932
267,2.1719418,0.071843676,0.80045193,0.053015127778053284,3.5629287,0.37876597
268,1.9037744,0.10232659,0.5592592,0.0757889673113823,4.522694,0.3041443
269,1.5813776,0.10440023,0.75754064,0.20263917744159698,5.5265546,0.25486448
270,1.827111,0.07550925,0.4737606,0.15976601839065552,5.011196,0.28490013
271,1.6861922,0.02588418,0.6108711,0.20907220244407654,5.069989,0.28008056
272,1.8064072,0.092276715,0.5374333,0.12819476425647736,4.6280174,0.27779642
273,2.0126007,0.052958045,0.73120797,0.07552735507488251,4.3292785,0.30283377
274,1.7674181,0.058901507,0.5341506,0.19049561023712158,5.045282,0.27043495
275,1.7715054,0.046160582,0.5414082,0.11546199768781662,5.3232117,0.21672712
276,1.8226442,0.058344994,0.5820171,0.16178007423877716,5.07814,0.25983456
277,1.770142,0.051226873,0.5855193,0.15988439321517944,4.8999186,0.25082323
278,1.877263,0.04183831,0.44590873,0.15305544435977936,4.8558683,0.3228085
279,1.7492925,0.04865542,0.61596787,0.15995925664901733,5.354815,0.18595381
280,1.8480997,0.07790267,0.53956836,0.11914943158626556,4.851547,0.27070725
281,1.9493246,0.05081632,0.6358285,0.11809780448675156,5.0037575,0.31774265
282,1.8613492,0.06775858,0.51383835,0.18540289998054504,5.316417,0.30651486
283,1.7293711,0.10029794,0.5537281,0.14112938940525055,5.458172,0.1970429
284,1.887271,0.049374163,0.5463628,0.141251802444458,4.8670797,0.31883153
285,1.8126199,0.057085447,0.5092339,0.19676810503005981,5.469344,0.26927724
286,1.9785415,0.08301369,0.7075313,0.07055492699146271,4.7852273,0.27286905
287,1.9323269,0.07124018,0.62841374,0.041668131947517395,4.886383,0.23167166
288,1.860144,0.039499197,0.5113445,0.12921997904777527,4.7288585,0.26795
289,1.7449247,0.053880457,0.54149604,0.1872287094593048,4.925511,0.30179498
290,1.8481008,0.065981224,0.5540149,0.1263086050748825,5.2329082,0.25240597
291,1.7666947,0.053266916,0.5851938,0.17918293178081512,5.2727613,0.2163987
292,1.859868,0.016449599,0.6058739,0.13377055525779724,5.324333,0.24210466
293,1.8975784,0.06422515,0.5602274,0.12236230075359344,4.8086596,0.33585182
294,2.0877242,0.07353884,0.8765369,0.05,4.3036656,0.17736833
295,1.7818284,0.09452294,0.46367276,0.19998835027217865,4.9701676,0.2987581
296,1.9382296,0.042697024,0.7179497,0.07640686631202698,4.786744,0.25217336
297,1.8951497,0.0770515,0.5899375,0.07298385351896286,4.526492,0.24796152
298,1.9727437,0.08832201,0.72792846,0.0809149444103241,4.208759,0.27853402
299,1.9110848,0.04775903,0.571318,0.07792934030294418,4.8343916,0.28365383
300,1.9132718,0.069592685,0.55944175,0.11138290911912918,4.858564,0.3141089
301,1.8738874,0.085965745,0.5245787,0.1523006409406662,4.897554,0.34151915
302,1.8337802,0.09025697,0.5774988,0.09216299653053284,5.1963577,0.22308064
303,1.7571238,0.09276164,0.52850026,0.19843971729278564,5.65366,0.2626799
304,1.8243935,0.043211136,0.56079465,0.1375509649515152,5.4041257,0.2260329
305,1.7761811,0.11444671,0.48339415,0.18782080709934235,5.0685244,0.30641738
306,1.7981762,0.06521443,0.5288507,0.16787764430046082,4.7077813,0.27716303
307,1.8043004,0.079757035,0.48265514,0.17640826106071472,4.541594,0.3470911
308,1.677783,0.09027783,0.519994,0.24005533754825592,4.3206015,0.4250166
309,1.8520434,0.06606181,0.56245404,0.13125626742839813,5.420751,0.23745124
310,1.8631682,0.11905073,0.4634875,0.12632139027118683,4.3591714,0.35738796
311,1.820121,0.06318794,0.49037522,0.10175181925296783,5.0031905,0.23972681
