,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
215,0.49965206,0.8044377565383911,4.950647354125977,0.7093836,2.26999,0.88922906,1.2616715,1.0669942
216,0.5361318,0.8342329263687134,4.593648433685303,0.9755469,2.284859,1.0679649,1.1094611,1.0672106
217,0.7137902,0.8051105737686157,7.375744342803955,0.3814708,2.680135,1.0134991,1.0585499,1.0483105
218,0.6082111,0.8211201429367065,3.972301483154297,0.80098647,2.9196727,0.9544371,1.0112514,0.9720335
219,0.7585853,0.8135972023010254,7.196408271789551,0.3005327,2.7621553,1.0047036,0.9261168,0.9352203
220,0.70024353,0.834493100643158,5.994929790496826,0.36918914,2.7805102,0.8988888,0.9589129,0.8711803
221,0.73922575,0.8177005052566528,3.2539374828338623,0.75154734,3.1397817,1.0069938,0.93182296,0.9164314
222,0.5024962,0.8071004748344421,2.5797688961029053,0.9334587,3.02695,1.0591798,1.0917057,1.1399069
223,0.6210122,0.8197765350341797,4.639310836791992,0.6842527,2.7780788,0.90440536,1.0152197,0.90153545
224,0.6445236,0.8072760701179504,5.221011638641357,0.43687624,2.9618595,1.0038443,0.9370016,1.0309567
225,0.5429472,0.7743598222732544,6.031181812286377,0.5638619,2.2089722,1.0787617,1.2233803,0.99331856
226,0.58024144,0.8385277390480042,4.309756755828857,0.5169846,3.054927,1.1254123,0.7925648,0.8149118
227,0.7414892,0.8267223238945007,4.982492923736572,0.6804792,2.842018,0.94456816,0.906772,1.1766918
228,0.6015334,0.8176319599151611,5.106846332550049,0.6281472,2.6983852,0.8989053,1.0145687,1.0536238
229,0.67585313,0.8141120076179504,5.399274826049805,0.5857943,2.7753408,0.8784117,0.99977744,0.8995326
230,0.6896681,0.8325271010398865,5.434027194976807,0.62342983,2.8146076,0.98727024,0.9926446,1.0053427
231,0.5487511,0.8107059001922607,6.219890117645264,0.60392314,2.389533,1.0754005,0.9695808,0.9373524
232,0.70954543,0.8023760914802551,6.294467926025391,0.46503094,2.5872862,1.0417442,1.0703402,0.9806362
233,0.60156906,0.7953253388404846,5.5090012550354,0.4542795,2.6555197,0.8732966,0.9741506,1.0046061
234,0.69880474,0.8283016085624695,8.920990943908691,0.28724474,2.77112,1.0743958,0.9704916,0.8376666
235,0.70252955,0.8031160235404968,3.640397548675537,0.7723182,3.0899756,0.9155466,0.8820349,0.9706808
236,0.71248543,0.8297372460365295,3.7105531692504883,0.6756618,3.230512,1.1032931,0.90529245,0.80918616
237,0.6807991,0.8328614234924316,4.844509601593018,0.6995042,3.0504258,1.0892326,1.0410801,0.78654563
238,0.5974155,0.8036013245582581,4.005123138427734,0.8355063,2.6164575,1.1246682,1.1574433,0.99035233
239,0.7171389,0.8450237512588501,3.8057162761688232,0.89542204,3.110857,0.941346,1.05631,1.0376091
240,0.56171817,0.8231398463249207,5.65565824508667,0.6315253,2.4872963,1.0314513,0.92304707,0.9637943
241,0.5442216,0.8521193265914917,5.225615978240967,0.7268298,2.6762288,0.9770435,1.032308,0.7891063
242,0.570722,0.8351479172706604,5.689948081970215,0.48350716,2.4008653,1.1384841,1.1089152,0.94589096
243,0.61279714,0.8499472141265869,6.053592681884766,0.5535489,2.3388586,1.0042998,1.1530246,1.1124672
244,0.8101941,0.8182628154754639,4.897099494934082,0.78109217,2.8827183,1.0522197,0.9620381,1.0086265
245,0.69148535,0.7391477823257446,7.235454082489014,0.31141847,2.1898067,0.9914606,1.0572513,0.9510494
246,0.76075494,0.8269267082214355,3.733271360397339,0.83004075,3.2115815,1.0359863,0.8318947,0.9605101
247,0.6052331,0.780414879322052,5.796059608459473,0.4638775,2.4435952,0.9259569,1.1500645,0.7734378
248,0.78514487,0.805069625377655,5.086151123046875,0.3618291,3.2134137,1.0779953,0.9618827,0.91379327
249,0.80004525,0.8379164338111877,4.068977355957031,0.75812596,3.132317,1.0034617,0.9801632,0.98376113
