,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
72,2.2331343,0.116035126,-0.1534685,0.05,0.19598571956157684,2.3451852798461914,0.8497795
73,2.2208228,0.15400447,-0.08388298,0.05,0.14917047321796417,2.0983338356018066,0.9176393
74,2.3532429,0.061271846,-0.1284523,0.13503633439540863,0.1993858814239502,2.2359983921051025,1.0682033
75,2.2632263,0.09091837,-0.09505876,0.08246585726737976,0.2073168009519577,2.1443285942077637,1.0453789
76,2.2911067,0.08706368,-0.18538328,0.05,0.18272842466831207,2.1088225841522217,1.0262183
77,2.3066244,0.1539549,-0.12578157,0.05,0.20328207314014435,2.06704044342041,1.2153908
78,2.2496686,0.027099026,-0.21794827,0.07982535660266876,0.12765498459339142,2.3071978092193604,0.83624727
79,2.320978,0.032869004,-0.1431785,0.08944173902273178,0.20413246750831604,2.2611029148101807,0.9640388
80,2.3149962,0.12019383,-0.13883752,0.05,0.21472783386707306,2.0397207736968994,1.2277578
81,2.2355444,0.14429359,-0.12352494,0.05,0.19063790142536163,2.2882797718048096,0.99859273
82,2.3805525,0.0828277,-0.24135213,0.1187540665268898,0.1764206439256668,2.0535147190093994,1.1651592
83,2.3947153,0.13701412,-0.16124545,0.059965938329696655,0.18125572800636292,2.0485026836395264,1.2131885
84,2.2354975,0.13851531,-0.024190878,0.05,0.2074584662914276,2.048154354095459,1.194746
85,2.3365548,0.13499437,-0.21310383,0.19526371359825134,0.18608444929122925,2.195356845855713,1.1013453
86,2.3151283,0.06534636,-0.15044783,0.05,0.24540959298610687,2.16481351852417,1.1469839
87,2.3092058,0.15293802,-0.14891955,0.05,0.1834079623222351,2.1378157138824463,1.0798503
88,2.2553127,0.07960583,-0.090887636,0.05,0.1976664960384369,2.210573673248291,1.0474473
89,2.2322385,0.054263826,-0.11017813,0.05,0.21019846200942993,2.231753349304199,1.0491629
90,2.2357743,0.07922271,-0.17685767,0.05,0.19472067058086395,2.118666887283325,1.046945
91,2.201364,0.12440486,-0.15698406,0.05,0.21091929078102112,2.2234489917755127,1.05916
92,2.3152878,0.11131809,-0.10713786,0.1284089982509613,0.19405680894851685,2.1000723838806152,1.153806
93,2.3696444,0.07573605,-0.18538278,0.05,0.19803620874881744,2.127150058746338,1.0770215
94,2.2634475,0.1474162,-0.15291427,0.11186863481998444,0.16632916033267975,2.2079174518585205,0.8990672
95,2.3072565,0.035761096,-0.15542565,0.05,0.17609615623950958,2.092834234237671,1.0767325
96,2.3116004,0.083221905,-0.08968406,0.1210847944021225,0.18235568702220917,2.239635467529297,1.0067786
97,2.335179,0.10825111,-0.124954455,0.0627448782324791,0.19075709581375122,2.135181427001953,1.0463452
98,2.2254636,-0.0016560924,-0.15266573,0.05,0.20000867545604706,2.3440582752227783,0.9780614
99,2.2845151,0.08879312,-0.095699206,0.05,0.2379734069108963,2.2278852462768555,1.0684625
100,2.3028924,0.16277006,-0.17907645,0.058264002203941345,0.2044626623392105,2.1988015174865723,0.99075514
101,2.277121,0.18761516,-0.1981628,0.06545037776231766,0.2292633354663849,2.3153305053710938,0.9989732
102,2.2062812,0.15489912,-0.09695336,0.0722699835896492,0.21187269687652588,2.1893138885498047,1.0468073
103,2.3455162,0.12338066,-0.16711463,0.05,0.1695341318845749,2.088209867477417,1.0883759
104,2.1658776,0.09826758,-0.12319133,0.09694936126470566,0.17632625997066498,2.5615923404693604,0.7358377
105,2.217713,0.058247678,-0.1825497,0.05,0.22620627284049988,2.629007577896118,0.9577418
106,2.4313183,0.03438637,-0.16023493,0.05,0.19700974225997925,1.9392582178115845,1.2795355
107,2.2004397,0.14699297,-0.09941823,0.05,0.23078781366348267,2.294607162475586,1.0448986
108,2.218783,0.17296922,-0.11762636,0.05,0.15727417171001434,2.175973653793335,1.0102156
109,2.3592014,0.13114694,-0.22070642,0.05,0.19458657503128052,2.0956168174743652,1.2090293
