,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
178,2.9096105,-0.4198139,-1.3073949,0.49761382,-0.5479595,1.1665407,-0.08730767,0.11827828735113144,0.04589711129665375,2.3364735,2.5982158
179,2.9316316,-0.5656527,1.9153719,0.08018915,-0.69194144,-2.1563995,0.35458788,0.85,0.01905326172709465,3.8086438,2.588372
180,1.3900287,0.9479886,2.771745,0.70903563,0.9637279,-3.115171,-0.38920233,0.5430223345756531,0.05,2.208223,2.6671681
181,-0.863177,3.016924,-1.5813442,0.39916712,2.8828714,1.5630522,-0.11890427,0.85,0.010583094321191311,6.99332,2.0162773
182,1.9235739,0.2510689,2.2848585,0.55350775,0.22940908,-2.5783844,-0.34538448,0.8255014419555664,0.05,4.8112826,1.8897756
183,2.1361275,0.23677276,0.4250255,0.37164202,0.17269091,-0.6089524,-0.02691689,0.7882322072982788,0.029717348515987396,2.093126,2.7845244
184,1.166067,1.1111501,-0.24545056,0.6134835,1.0618193,-0.07261084,-0.35163274,0.8328074216842651,0.011842337436974049,3.7504382,1.8028772
185,-0.40264654,2.8334167,1.643962,0.517158,2.7599444,-1.9352268,0.11037597,0.2851201593875885,0.051050297915935516,2.0947106,2.4993472
186,1.9459182,0.31271708,-0.41325125,0.58796996,0.38706467,0.13902509,-0.2071674,0.7454952001571655,0.038603655993938446,3.2453508,2.760359
187,0.96870184,1.2639952,-0.6671737,0.50051296,1.3281907,0.53385764,-0.2778172,0.8423438668251038,0.0062964921817183495,2.6604197,2.4329937
188,2.3994515,-0.11820562,-1.1532369,0.5271045,-0.13654509,1.0375041,-0.05534281,0.11582126468420029,0.05570518225431442,2.44728,2.6497366
