,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
31,1.9854373,0.33396,-0.22447169,0.49148288,0.3771752,0.05,0.1731959879398346,2.0153675079345703,1.4163616
32,1.290736,1.0328639,-0.26453647,0.461628,1.145259,0.20851419866085052,0.1786602884531021,1.9843722581863403,1.4799448
33,0.73413724,1.7176334,-0.35826987,0.48891795,1.7631735,0.4438638985157013,0.17060671746730804,2.065793752670288,1.157819
34,2.1163723,0.24961242,-0.36787376,0.4187819,0.3666151,0.11147917062044144,0.16280236840248108,2.1462061405181885,1.1590974
35,2.123193,0.30418578,-0.32976538,0.4843505,0.2871936,0.41891565918922424,0.16623876988887787,2.0755221843719482,1.1466166
36,1.6429125,0.61258614,-0.3127703,0.59790844,0.61851686,0.05,0.14306442439556122,2.0292084217071533,1.2115563
37,0.79812086,1.5845431,-0.3704583,0.366057,1.5677884,0.20818643271923065,0.1751800924539566,2.220123291015625,1.1264129
38,1.59248,0.91897875,-0.33052692,0.3680119,0.9848377,0.28527358174324036,0.1382591277360916,1.9450300931930542,1.3138659
39,2.1518364,0.19073363,-0.35711026,0.47134537,0.22220226,0.3009152114391327,0.21245698630809784,2.1613070964813232,1.2529479
40,3.1914139,-0.89582545,-0.27210417,0.4790363,-0.7360484,0.37858885526657104,0.17963096499443054,2.215949296951294,1.175611
41,-0.95027906,3.4676151,-0.40424198,0.48762926,3.6103957,0.28164273500442505,0.21150167286396027,2.0686917304992676,1.2198132
42,2.2473934,-0.024134187,-0.253326,0.39099187,0.08963938,0.27407634258270264,0.1689625233411789,2.274793863296509,1.0519505
43,0.9492652,1.2815247,-0.324071,0.52568537,1.3464211,0.22773687541484833,0.13695299625396729,2.202625274658203,1.0205386
44,1.6228307,0.73023677,-0.3163965,0.49877375,0.7645108,0.4139842092990875,0.17444586753845215,2.125318765640259,1.0994811
45,1.6389676,0.8490631,-0.35637635,0.3625956,0.8565237,0.5022434592247009,0.1531299352645874,2.071267604827881,1.0709587
46,1.5356265,0.7502643,-0.23108637,0.5290017,0.8607186,0.19322599470615387,0.17685289680957794,2.0546159744262695,1.3009994
47,0.4995197,1.9789581,-0.3596077,0.5070429,2.0541186,0.2110733687877655,0.19718781113624573,1.9859331846237183,1.4956328
48,1.168887,1.2280279,-0.3723742,0.45284137,1.3071122,0.38361477851867676,0.16936565935611725,2.0136940479278564,1.4360106
49,1.7983649,0.4134431,-0.28485188,0.41108567,0.47237682,0.08992405980825424,0.16110721230506897,2.282912015914917,1.1229149
50,2.7901132,-0.50903416,-0.24653578,0.47901368,-0.41766375,0.3394154906272888,0.16532255709171295,2.126605749130249,1.187049
51,-0.33644542,2.6811182,-0.28599077,0.54738593,2.732265,0.21496176719665527,0.16833217442035675,2.078625440597534,1.2113075
52,1.261798,1.075077,-0.25988686,0.35434106,1.182714,0.1057942658662796,0.18780678510665894,2.049833059310913,1.3777148
53,2.972592,-0.88460964,-0.33725736,0.53100276,-0.7831145,0.15339533984661102,0.21846424043178558,2.681304454803467,1.0700113
54,0.86320275,1.3863139,-0.32678825,0.50608605,1.4456512,0.2678183317184448,0.19345714151859283,2.343829393386841,1.0455894
55,2.2184448,0.11513055,-0.2869864,0.3633123,0.15156643,0.19563932716846466,0.2116101086139679,2.0116991996765137,1.451637
56,1.5945998,0.5286756,-0.29455438,0.5565262,0.6367143,0.05,0.20793822407722473,2.145754098892212,1.3104639
57,2.1562326,0.19559644,-0.25194514,0.4661769,0.16571532,0.10544203966856003,0.17607958614826202,2.045264959335327,1.4025373
58,0.9563225,1.4247293,-0.25416967,0.446727,1.4305139,0.7183908224105835,0.10444584488868713,2.2484753131866455,0.7776395
59,2.2761195,0.06521805,-0.38433486,0.61602813,0.2337429,0.2562708258628845,0.1884867250919342,1.979622721672058,1.3783394
60,1.5962644,0.7594659,-0.32442132,0.5459706,0.81139827,0.447846919298172,0.2034013569355011,2.1399810314178467,1.3043808
61,0.849555,1.5305126,-0.41092315,0.5157925,1.5199519,0.3634873628616333,0.18982644379138947,2.443990468978882,0.8979388
62,-0.41996184,2.7520754,-0.27362302,0.47667098,2.9135597,0.4914405047893524,0.19622479379177094,2.116201162338257,1.1524363
63,0.08629708,2.2850468,-0.25475162,0.46034095,2.336715,0.18869169056415558,0.16804736852645874,2.028958797454834,1.3643985
64,3.237124,-0.924617,-0.30677766,0.44886374,-0.9325751,0.26414209604263306,0.15553458034992218,2.0998260974884033,1.2943052
65,2.7681954,-0.31548724,-0.29940793,0.47349507,-0.27160016,0.06519853323698044,0.17012536525726318,1.5927742719650269,1.5672481
66,1.9513377,0.38695285,-0.37060347,0.50389606,0.45314202,0.3593919277191162,0.16798658668994904,2.318690538406372,1.029398
