,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
163,2.356536,0.0016677937,-0.25888214,0.41935962,0.34558477997779846,0.1880873441696167,2.109996795654297,1.421368
164,2.4684186,-0.11811343,-0.1690771,0.46685103,0.27635592222213745,0.18797610700130463,2.0270068645477295,1.3789405
165,2.3177938,-0.09898637,-0.22392628,0.43265626,0.11764654517173767,0.20720477402210236,2.053072690963745,1.325797
166,2.1835907,0.031235754,-0.19752857,0.35883904,0.15246890485286713,0.19902445375919342,2.3443706035614014,1.2023385
167,2.454923,-0.03338169,-0.26225582,0.42073634,0.2570807933807373,0.17985445261001587,2.022794485092163,1.3595643
168,2.348441,-0.0015488242,-0.17341217,0.52546984,0.5828191637992859,0.11132363229990005,2.198712110519409,0.9038627
169,2.4352684,0.01210019,-0.108540386,0.52240634,0.3821749687194824,0.18526341021060944,2.0338962078094482,1.4475915
170,2.3140056,-0.07619803,-0.2641955,0.4670857,0.09791457653045654,0.19159923493862152,2.040992021560669,1.2924819
171,2.365582,-0.05980102,-0.26933992,0.4385525,0.4420616328716278,0.1341753602027893,2.1352317333221436,1.1491269
172,2.4818156,-0.07658632,-0.3382356,0.5039675,0.5137373208999634,0.19254858791828156,2.3193070888519287,1.0476302
173,2.2704382,-0.00052697764,-0.19467054,0.36487472,0.12782518565654755,0.18912537395954132,2.0903542041778564,1.2558935
174,2.2687345,-0.11350211,-0.19487408,0.4478845,0.2576959729194641,0.19138260185718536,2.1634857654571533,1.1215799
175,2.2371197,0.054006353,-0.24245246,0.53700393,0.05,0.15925276279449463,2.0170247554779053,1.1924163
176,2.3600423,-0.071899295,-0.19513318,0.46536586,0.15519975125789642,0.17090082168579102,2.0275659561157227,1.1899632
177,2.4785264,0.0016490679,-0.31533945,0.48146617,0.3401978015899658,0.16114702820777893,2.0285286903381348,1.1774381
178,2.292667,-0.014137429,-0.20760912,0.5441821,0.2486642450094223,0.1667521595954895,2.1703481674194336,1.1384125
179,2.3954778,-0.07101849,-0.23394011,0.63908195,0.48623570799827576,0.21110747754573822,2.052753210067749,1.255216
180,2.3286948,-0.004589894,-0.24779487,0.53349227,0.2813864052295685,0.19008755683898926,2.131894826889038,1.2425921
181,2.0394614,-0.065441184,-0.2080452,0.4699381,0.05,0.27602484822273254,3.067647933959961,1.0927864
182,2.437385,0.07770848,-0.14296198,0.43636575,0.10046811401844025,0.1879567950963974,1.573760747909546,1.5848887
183,2.312355,0.0060390066,-0.23144776,0.42823106,0.20454815030097961,0.18977691233158112,2.032266855239868,1.3232304
184,2.2651463,-0.10348928,-0.23805395,0.56524354,0.13034747540950775,0.18973711133003235,2.1680819988250732,1.308826
185,2.209129,-0.03571489,-0.206816,0.4265535,0.06789863854646683,0.1823623925447464,2.1704721450805664,1.1791043
186,2.3379314,-0.031202463,-0.21034613,0.54319066,0.4445364475250244,0.18879398703575134,2.1226751804351807,1.2671027
187,2.2691047,-0.0023160304,-0.15730205,0.4383179,0.3021159768104553,0.16882699728012085,2.1091034412384033,1.1610795
188,2.3594167,-0.116952196,-0.20465703,0.47790065,0.44532573223114014,0.18542863428592682,2.090991258621216,1.1860356
189,2.3827038,0.03456038,-0.14900419,0.35787976,0.3774638772010803,0.20000405609607697,2.045945882797241,1.3867056
190,2.3260431,-0.044895373,-0.15777072,0.3548385,0.1918759047985077,0.17167609930038452,2.0170421600341797,1.2559783
191,2.409235,-0.03290045,-0.2749081,0.55961853,0.2261372208595276,0.20986349880695343,2.0778286457061768,1.5222178
192,2.3908327,0.036755674,-0.26475042,0.46723562,0.2803874909877777,0.2020256370306015,2.0634143352508545,1.3535445
