,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
196,2.387295,0.16269429,-0.09924293,0.8165275454521179,0.49201688,2.778458,0.36519619822502136
197,2.1740465,0.1648894,-0.13457866,0.8351187705993652,0.47778967,5.7527165,0.11473093926906586
198,2.2528167,0.18607078,-0.09410404,0.7957988977432251,0.5650177,6.211003,0.05086441710591316
199,2.2522624,0.13074729,-0.15167958,0.7323367595672607,0.61457026,7.3447566,0.023528799414634705
200,2.2521865,0.08514046,-0.123139486,0.7794966697692871,0.4386687,6.632376,0.06628245860338211
201,2.3980608,0.16879514,-0.184394,0.8417646288871765,0.5605884,4.5479803,0.11377239972352982
202,2.0669744,0.13727707,-0.09217258,0.8417156934738159,0.37714395,7.620571,0.006465651094913483
203,2.2354338,0.12341115,-0.15984267,0.8255045413970947,0.49869913,8.271914,0.05
204,2.305661,0.129316,-0.09376436,0.8234443664550781,0.44701523,3.3658323,0.31046584248542786
205,2.1780565,0.07322396,-0.115323655,0.8428597450256348,0.39505842,8.358459,0.05
206,2.0822885,0.15582213,-0.10954149,0.8428666591644287,0.44464943,6.747194,0.03717601299285889
207,2.2343378,0.12041776,-0.10819051,0.7598620057106018,0.5162705,4.822894,0.14953605830669403
208,2.1714067,0.16706286,-0.19909135,0.85,0.36009043,7.1266623,0.018573595210909843
209,2.3165717,0.0851725,-0.13009892,0.762352466583252,0.52777505,4.495279,0.1435878574848175
210,2.231779,0.083610944,-0.2226869,0.8337243795394897,0.45681432,5.166374,0.10272031277418137
211,2.0801365,0.07155757,-0.08156428,0.7646895051002502,0.46702862,8.083738,0.012706397101283073
212,2.4617705,0.1597741,-0.12134204,0.8311648964881897,0.5327287,3.4015396,0.21666620671749115
213,2.173954,0.11773478,-0.17265299,0.7852575778961182,0.47673723,7.6275396,0.05
214,2.2952454,0.12507345,-0.31018436,0.8278270959854126,0.4491338,4.3428884,0.16169202327728271
215,2.4213948,0.08300407,-0.10706192,0.7338046431541443,0.6166185,7.129909,0.04433730989694595
216,2.2480063,0.2023058,-0.11504634,0.8131023049354553,0.45860273,5.7868094,0.08857753127813339
217,2.216986,0.14447263,-0.102440536,0.7046058773994446,0.629873,4.844113,0.14137308299541473
218,2.2240622,0.1438738,-0.19025642,0.8384058475494385,0.34880525,4.188743,0.189838707447052
219,2.131851,0.11674561,-0.14645198,0.8244873881340027,0.48579088,7.6826754,0.011315332725644112
220,2.2695131,0.10996757,-0.14854996,0.7926667928695679,0.45855248,4.521473,0.16774685680866241
221,2.23073,0.1360314,-0.08287551,0.7489299774169922,0.5040871,5.1480556,0.12104081362485886
222,2.1025777,0.12038327,-0.13478196,0.7804111242294312,0.47782436,5.889199,0.07590313255786896
223,2.2089577,0.15671544,-0.034516674,0.7513390779495239,0.5553968,8.005588,0.030734095722436905
224,2.4001644,0.1544305,-0.13645934,0.7744116187095642,0.52965236,5.504412,0.08824145048856735
225,2.4651768,0.21606927,-0.106032066,0.85,0.5981397,6.648391,0.017416806891560555
226,2.3829553,0.117113136,-0.2633413,0.7942777872085571,0.54855615,8.449946,0.010778025723993778
227,2.2167847,0.17307484,-0.06268874,0.836637020111084,0.42421967,3.1472354,0.30612292885780334
228,2.4118352,0.16926716,-0.15450698,0.7808595895767212,0.6903173,4.9030795,0.15324604511260986
229,2.303525,0.1470993,-0.19767678,0.8287524580955505,0.39968005,4.2958593,0.1316220462322235
230,2.33561,0.14116216,-0.16724436,0.8342675566673279,0.45860213,6.112548,0.05809547379612923
231,2.143417,0.17796256,-0.18549089,0.7808359265327454,0.50259614,9.269981,0.05
