,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4
277,0.26460725,0.7531478,2.3446608,0.0055861077,-0.2247644,0.4557614
278,-0.7260601,0.5875399,2.212316,0.0062005986,-0.26815268,0.46817398
279,0.7334313,0.9307808,2.3337295,0.17679612,-0.28084227,0.36384153
280,0.3400327,0.6832022,2.288346,0.047944937,-0.24632668,0.4425331
281,-0.5317954,0.6697483,2.2361128,0.14475437,-0.23119837,0.36170527
282,-0.6697072,0.15285985,2.2242954,0.10248223,-0.1989374,0.36051333
283,-0.49924293,0.75865513,2.1575754,0.048152898,-0.2526541,0.41023636
284,-0.6746774,0.6564425,2.3957443,-0.004178358,-0.36422688,0.41987127
285,0.30768272,0.69911146,2.0330014,0.08825852,-0.2593398,0.46598646
286,-0.12898071,0.849813,2.1947696,0.025477212,-0.27245745,0.42782518
287,-0.7335536,0.6898139,2.0713396,0.047209743,-0.20441675,0.48928618
288,-0.6425791,0.6855301,2.167845,0.007552025,-0.31143898,0.3957782
289,-0.014142044,0.74473244,2.2403677,0.02160518,-0.22292393,0.44893616
290,-0.031292547,0.64709,2.2819443,0.072601214,-0.21663108,0.43016562
291,0.5098563,0.6970782,2.4599388,0.012273902,-0.19153833,0.44917837
292,-0.09783836,0.6599046,2.199967,0.06529902,-0.2949139,0.3427904
293,0.5510105,0.77312124,2.5133264,0.04192868,-0.23478045,0.5508828
294,0.7291831,0.7412573,2.2723715,0.0718684,-0.25159344,0.39656374
295,0.29788792,0.72803587,2.1655056,-0.005712846,-0.18457961,0.4383347
296,-0.2733355,0.7824759,2.2194037,0.027780058,-0.2519139,0.4339567
297,-0.7541427,0.4666113,2.305517,0.042556025,-0.20255554,0.5202418
298,-0.69756204,0.5803909,2.171013,0.013826932,-0.21634173,0.43927532
299,0.11887813,0.69150865,2.1426435,0.020015184,-0.14598182,0.4181014
300,-0.46769822,0.8067923,2.259406,0.06711456,-0.3089639,0.43911555
301,-0.6949614,0.5790882,2.4362729,0.06260563,-0.33400482,0.3825188
302,0.15010285,0.7028148,2.3688607,0.012033451,-0.2811642,0.42220157
303,0.6045591,0.7624568,2.2561924,0.005381782,-0.28859407,0.41107157
304,-0.40805024,0.75469154,2.3624256,-0.01991924,-0.21370059,0.3691262
305,-0.24015442,0.79061073,2.2132514,0.012303654,-0.2590154,0.36659616
306,0.1603866,1.0045277,2.135359,0.0858838,-0.367128,0.45125592
307,-0.85,0.3955243,2.3134303,0.070331834,-0.10804933,0.44271797
308,0.22987738,0.6627703,2.051038,0.066370696,-0.3259435,0.39770398
309,0.3389637,0.8175818,2.1432166,0.044701166,-0.15904038,0.39855286
310,-0.67095286,0.5847374,2.3649635,0.048992764,-0.23434138,0.3548394
311,-0.48553813,0.6326189,2.0255084,0.08138,-0.26204342,0.45638853
312,0.65016127,0.72523963,2.1981533,-0.006376423,-0.23477137,0.47588882
313,0.7985594,0.7335431,2.5619042,0.02104677,-0.26222026,0.49205443
314,-0.52615184,0.5925103,2.2460802,0.019710356,-0.2582704,0.46694663
315,-0.5043356,0.6502774,2.1616888,0.117264055,-0.31365222,0.41743377
316,0.41491586,0.83884054,2.2590764,-0.012737863,-0.24784364,0.58476555
317,0.38660592,0.80088764,2.3872766,0.053125557,-0.2922185,0.39859462
318,-0.123150945,0.8545668,2.2326875,0.081648126,-0.2762964,0.44264027
319,-0.27241758,0.58460337,2.2138305,0.06765072,-0.33028623,0.46911973
320,-0.6932252,0.60611945,2.449504,-0.034871984,-0.32579905,0.3392427
321,-0.3185754,0.72237915,2.281664,0.030396698,-0.26245418,0.3754466
322,-0.26320344,0.786745,2.0687416,0.018029632,-0.31702578,0.3916113
323,0.20197968,0.8509413,2.3646414,0.033168428,-0.3107267,0.38960755
324,-0.6648222,0.5259648,2.1200666,0.041459695,-0.37360272,0.46794313
325,-0.41065717,0.74864227,2.4590468,0.100677446,-0.39112553,0.4619347
326,-0.48742044,0.7307642,2.1909244,0.024614803,-0.21358886,0.4369706
327,-0.47127226,0.66195923,2.1332886,0.021406192,-0.29884276,0.5331151
328,-0.04402277,0.75066066,2.3067584,-0.004447424,-0.29362568,0.46519443
329,-0.3081631,0.6255684,2.1434145,0.011582267,-0.194072,0.42159778
330,-0.42548746,0.7206162,2.1929846,0.026145997,-0.3182479,0.46445262
331,0.82323927,0.6980568,2.4078166,-0.020378971,-0.20020722,0.38362882
332,0.53082967,0.73597616,2.5067134,-0.01492426,-0.33976647,0.37037146
333,-0.06467041,0.8426504,2.373018,0.0120731,-0.35158804,0.49640524
