,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
109,-0.600472,0.67719054,1.9351463,0.18813677,-0.12992267,0.44687012,0.2595678
110,-0.54727983,0.5766831,1.2434452,0.767464,-0.1893034,0.30444282,0.7966521
111,0.14986755,0.83724666,-0.32242674,2.5485988,-0.1485439,0.43349633,2.4922838
112,-0.43061104,0.6127542,1.2351264,1.0156254,-0.14569177,0.42145717,1.1372379
113,0.086914234,0.69276303,0.48696592,1.857809,-0.2569485,0.3502443,1.8833019
114,0.18123052,0.77122325,0.7409526,1.5345964,-0.20650968,0.36278465,1.6202873
115,0.2881812,0.9570317,1.2558436,1.0845867,-0.19512609,0.43112174,1.1820244
116,0.79946357,0.70666677,2.7178879,-0.3998358,-0.16988654,0.43044814,-0.3403973
117,0.69510686,0.8406702,-1.5556781,3.9362216,-0.16817792,0.44755256,4.027129
118,0.5147476,0.7760643,1.9198757,0.37837514,-0.18917225,0.4095828,0.455651
119,-0.029121997,0.93280315,1.9754595,0.17284918,-0.25543213,0.4183859,0.2280276
120,0.35871243,0.8221536,1.6884395,0.43492022,-0.18656237,0.42020917,0.52164406
121,-0.4686488,0.74805427,2.0250175,0.17006488,-0.24314106,0.3762753,0.268448
122,0.32553613,0.75617206,0.97479427,1.3769978,-0.14247417,0.32036802,1.4196962
123,0.13235752,0.7299523,0.37389833,1.8451072,-0.18207064,0.3012954,1.8535384
124,0.38206962,1.0215174,1.8108319,0.3154873,-0.17836206,0.3883304,0.37841868
125,-0.07002036,0.83212584,1.0007572,1.2702649,-0.259712,0.4025163,1.3261286
126,-0.00015147253,0.95477086,1.4135358,0.6615307,-0.18508326,0.45494202,0.7123219
127,-0.43903515,0.7030981,1.7289371,0.49025303,-0.19400421,0.45813224,0.5052035
128,0.65963644,0.79290855,2.442014,-0.362924,-0.17244865,0.27017635,-0.39631006
129,-0.6095325,0.60124534,3.327712,-1.4506732,-0.22455558,0.4626683,-1.3759892
130,0.25233027,0.88229436,0.11760691,2.094877,-0.15206861,0.4656836,2.1791627
131,-0.5169561,0.65981835,1.924056,0.45272705,-0.29763418,0.45452484,0.51601887
132,0.40972528,0.86257374,1.3143948,1.1384654,-0.28576458,0.33765477,1.1635288
133,-0.5131777,0.6842587,1.1620904,0.96483546,-0.147505,0.43309423,1.0508673
134,0.70744693,0.7281637,1.741951,0.48352304,-0.19372636,0.46976298,0.5776705
135,-0.09765613,0.8727643,0.92025596,1.378548,-0.15600571,0.29647398,1.5226073
