,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
111,-0.27028638,2.4395998,-2.3299978,0.24224995,2.5187566,2.179344,0.16591915,0.6667692065238953,0.05,2.7176256,1.8928899
112,1.3879585,0.8318324,-0.61236,1.1377246,0.9086602,0.3136585,-0.6339229,-0.03674212098121643,0.05,2.5094357,1.9135685
113,1.963955,0.21655771,0.08329765,1.6479324,0.23378196,-0.2564012,-1.4649678,0.99,0.05,2.530739,2.010845
114,0.15930983,2.3181818,-0.82166165,-0.475267,2.2864907,0.8192505,0.78657806,0.08269356936216354,0.05,2.064224,2.278717
115,3.0294023,-0.8988862,-1.9770174,-0.123139195,-0.9001644,2.0360641,0.39633143,-0.4510122835636139,0.05,2.7131696,2.14871
116,2.2286255,-0.10106834,1.022451,2.05833,-0.24989222,-1.3835086,-1.7833552,0.9757178425788879,0.05096521973609924,4.191859,1.6187606
117,-0.451708,2.4122148,-1.0152819,0.84043276,2.589803,0.8808613,-0.8657316,0.37997740507125854,0.05,4.259569,1.2514046
118,0.011949782,2.174108,-0.9329166,1.3640556,1.935169,0.6584432,-0.9673694,0.99,0.05,4.091464,1.6373233
119,-0.3626582,2.5699618,-1.5831649,-1.1751063,2.892768,1.765415,1.6711318,-0.007016485556960106,0.05,2.1201634,0.9256386
120,0.5293051,1.6308895,-0.60695285,0.8871821,1.6453825,0.36979356,-0.7112006,0.99,0.05,2.8453574,2.0072045
121,1.8164332,0.41543233,-1.2881588,0.2432651,0.38295355,1.4271998,-0.2344265,0.99,0.05,2.4539523,1.8605942
122,0.63795525,1.4161794,1.0479788,1.9428363,1.5665303,-1.4621097,-1.7136426,0.9450883269309998,0.07831747084856033,3.4512963,1.1818253
123,-0.48325852,2.7976909,-1.410412,-0.43886453,2.843538,1.5023073,0.31051543,0.99,0.05,2.5359886,1.8361897
124,4.5145645,-2.2575428,0.3745028,-0.069417365,-2.427013,-0.4560054,0.3902538,0.7979087829589844,0.05,2.9400826,2.0058002
125,0.9344952,1.3774822,0.6136746,1.8627268,1.4239826,-1.0728015,-1.5095621,-0.9278978109359741,0.05,2.3710518,1.892723
126,1.1993144,1.0564054,0.020846205,0.38821718,1.00301,0.05713135,-0.36238694,0.99,0.05,2.388714,1.8686152
127,0.2948051,2.239806,3.6291604,-3.2331047,2.1129408,-3.095809,3.0728128,-0.7351961135864258,0.3711138963699341,2.8733087,0.3204054
128,1.5621458,0.9746845,-1.0325692,-3.4765823,0.9505681,1.5046587,3.140131,-0.8699145317077637,0.32027822732925415,3.196134,0.18964414
129,1.5562152,0.709603,2.464921,1.1820719,0.802921,-2.6837823,-0.9505595,-0.829602837562561,0.05,2.3074765,1.6349908
130,2.3975196,-0.2257568,-0.14121671,1.6037211,-0.23131879,0.021998651,-1.3315191,0.99,0.05,2.4979897,2.0795832
131,1.0534538,1.2379955,0.31307095,-0.737235,1.2640386,-0.30912435,0.8892798,-0.263433039188385,0.05,2.6486425,2.2081459
132,0.5668937,1.6826384,-1.3056281,-2.517944,1.8440653,1.4441766,2.4159837,-0.8983962535858154,0.19601385295391083,3.9002328,0.20708486
133,1.1231872,0.91850334,2.8501706,2.640851,1.0415505,-3.3578112,-2.3446884,0.9196217060089111,0.16956576704978943,4.3576245,2.6890264
134,0.2650798,1.82432,0.5000052,-2.074927,1.9463204,-0.16179244,2.034056,-0.6807736158370972,0.28864145278930664,5.4664407,0.58164465
135,1.8764876,0.3076238,-0.20447929,-0.39572534,0.31943196,0.2608608,0.38194695,-0.0035807809326797724,0.05,3.0272777,1.9707679
136,0.47228202,1.600571,-1.9540156,-0.10895843,1.7277197,2.0123656,0.20607278,0.15768277645111084,0.05,3.0298042,2.1810255
137,1.0096425,1.2309399,0.3197681,0.31499448,1.3515735,-0.40510696,-0.23782577,-0.8960293531417847,0.05,2.4965827,1.9579219
138,2.0165803,0.41463372,-1.0473243,-0.8322319,0.44976103,1.0447588,0.82818675,0.99,0.05,2.3794048,1.9747137
