,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
117,0.54578376,0.9069866,-1.4776746,3.7236784,-0.21815465,0.23578437,3.8170795
118,0.3378664,0.78082865,-0.5985697,2.6888962,-0.18387519,0.21096501,2.4969034
119,0.20854656,0.88045585,2.5485318,-0.49307945,-0.17353247,0.22436658,-0.635285
120,0.47411525,0.9344775,2.125927,-0.042827863,-0.18680789,0.2915617,0.02653935
121,0.2429846,0.87742585,2.0601153,0.16942097,-0.14955877,0.25788814,0.1978593
122,0.07113718,0.8745456,1.2611147,0.88963646,-0.14887404,0.23447998,0.8566112
123,0.20686178,0.94417137,1.0638425,1.0646176,-0.20871094,0.22344755,1.0749325
124,0.34886253,0.8627904,0.6940374,1.452253,-0.23896815,0.2779914,1.334052
125,0.3576577,0.8046045,0.9866377,1.0905545,-0.20169936,0.27886298,1.1526703
126,-0.04355597,0.83080983,1.7362581,0.33105904,-0.14557637,0.2542898,0.2228028
127,0.44720381,0.91059613,2.6655443,-0.3172242,-0.21457031,0.29966384,-0.28184903
128,0.33954495,0.93631196,0.38698614,1.6112149,-0.23806268,0.31341523,1.6002327
129,0.51003087,0.897308,0.7167578,1.3910115,-0.18381527,0.2671503,1.3445421
130,0.29991814,0.8569085,0.10466804,2.0105147,-0.19334769,0.22277698,2.1626558
131,0.55657434,1.0187988,3.051124,-0.74504125,-0.22317484,0.2977334,-0.753022
132,0.46641064,0.9516849,0.7707071,1.4542221,-0.18546258,0.24129884,1.4215361
133,0.41141096,0.9487604,1.2097987,0.83239865,-0.17457145,0.2494479,0.8243459
134,0.7660959,1.029513,2.6682875,-0.28255004,-0.22360505,0.23975958,-0.24652663
135,0.25693497,0.9399749,3.2705057,-1.2094458,-0.25049022,0.33417583,-1.3757129
136,0.2338688,0.8775526,0.9313352,1.2831446,-0.20694713,0.28925458,1.2400166
137,0.19959983,0.8354932,2.9176466,-0.89532375,-0.21878853,0.29048273,-0.92967474
138,0.098060444,0.9013293,1.0766462,1.1413525,-0.19776955,0.24662715,1.1001581
139,0.20131071,1.0046061,1.5115741,0.61543477,-0.19248722,0.27386105,0.5960351
140,0.44648328,0.927697,-0.8461253,3.0211973,-0.1694964,0.2739664,2.9746675
141,0.32061252,0.90564734,2.129055,-0.06740672,-0.18803349,0.2727619,0.0126798265
142,0.40965307,0.9086973,0.44798118,1.5439479,-0.16985328,0.28624725,1.5261946
143,0.47184637,0.86658144,0.82059485,1.3740242,-0.2571532,0.28271443,1.3029181
144,0.4560814,0.90864414,2.424555,-0.4165967,-0.18384856,0.22675683,-0.46553323
145,0.46922785,0.8947855,-0.09188858,2.266233,-0.1833953,0.24625598,2.0961673
146,0.6012723,0.888709,1.5877925,0.5937352,-0.20781437,0.25998628,0.54660124
147,0.38993365,0.86391914,2.4145446,-0.29621434,-0.19827329,0.2612546,-0.29934216
148,0.2806893,0.8839557,1.9649187,0.16174003,-0.18484731,0.22386937,0.09296405
149,0.53833747,0.96800596,1.0750692,1.1455142,-0.20027107,0.22017065,1.0923387
150,0.2919649,0.909796,1.2539867,0.997468,-0.217656,0.26998502,1.0487833
151,0.5636837,0.8473051,2.0124958,0.11457069,-0.19186671,0.24645305,0.0032390237
152,0.40415746,0.928615,0.22101548,2.1034098,-0.20113748,0.3208099,2.1305168
153,0.076407984,0.91219616,-0.5086956,2.6239448,-0.2263846,0.2949763,2.7654755
154,0.34493455,0.8932116,1.7930139,0.3091396,-0.16120355,0.20846803,0.35400885
155,0.33485222,0.8808069,2.4405189,-0.3100817,-0.22082846,0.27573925,-0.34792364
156,0.20990236,0.8439972,2.0962167,-0.05028865,-0.1796876,0.26401547,-0.26345485
