,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
228,1.3418592,0.9686325,-0.20050061,0.42279106,1.0453721,0.83635265,0.48751524,3.3537562,0.38104686
229,0.17426136,2.1393685,-0.08586669,0.32718974,2.180257,0.8474253,0.5072002,3.5262516,0.3653097
230,2.2136993,-0.007025107,-0.23333544,0.23973627,0.0646618,0.8462875,0.46033263,3.6258454,0.31947282
231,1.6146616,0.74814475,-0.16665252,0.2548572,0.74883527,0.84820104,0.42302817,3.3268533,0.36511666
232,2.5125718,-0.2092639,-0.1064176,0.2248959,-0.09562253,0.8509762,0.46013302,3.6879127,0.3133042
233,-0.3258096,2.7418568,-0.17076175,0.22286618,2.7460852,0.8519375,0.43643728,3.4611902,0.35431796
234,1.4601169,0.86979634,-0.16609018,0.25481206,0.8457159,0.84507746,0.45220378,3.5773702,0.34147483
235,0.37581348,1.6953648,-0.17386521,0.29844972,1.8138379,0.8486853,0.39293203,3.2810817,0.3687163
236,-1.6009351,4.1715927,-0.111847505,0.24103083,4.1703534,0.8481136,0.5120737,3.5258508,0.35813284
237,1.2355675,0.9535981,-0.1359427,0.21469262,1.010683,0.8563281,0.3602132,3.137336,0.44198892
238,-0.17372854,2.3239288,-0.18383236,0.26765096,2.6875434,0.85814506,0.34439182,3.4122572,0.29594874
239,-0.02254127,2.335876,-0.09745235,0.2556437,2.275638,0.81836,0.58111817,3.6955385,0.34917346
