,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
49,1.3481326,0.9310229,-1.5289866,0.31836534,0.98030335,1.1827756,1.1393758,0.05965039134025574,4.567610263824463,0.31617963
50,1.6008142,0.402211,-0.31170174,0.12307779,0.61115986,0.26789376,0.92828465,0.039447106420993805,3.2539193630218506,0.48912162
51,0.7121025,1.329065,-0.15360089,0.18781313,1.3570411,0.12435202,1.007182,0.06032312288880348,4.287431716918945,0.39093882
52,-0.027624015,1.8218695,1.5884539,0.0552267,2.041041,-1.4689387,0.26195693,0.05,3.3324286937713623,0.52990407
53,-0.045096736,2.2033253,1.1403576,0.16663247,2.0612204,-1.1842561,0.9073021,0.05,3.707632541656494,0.40743148
54,1.5594827,0.37992936,1.241071,0.25790074,0.5136194,-1.3201188,0.94238484,0.008433762937784195,3.9860801696777344,0.3950395
55,1.4520994,0.57277507,1.1038172,0.22782323,0.5313954,-1.1379261,1.0230881,0.05511891841888428,3.9462199211120605,0.45471424
56,1.8926144,0.17373785,1.0229757,0.17028798,0.09022524,-1.2028549,0.6790149,0.055896103382110596,3.9182045459747314,0.60599136
57,-0.06044736,2.037349,-0.13540342,0.16795686,2.1190853,0.06516526,0.8296102,0.05455750599503517,4.435532093048096,0.4219773
58,0.26247472,1.8756951,1.594773,0.12710612,1.7951767,-1.7767093,0.7239806,0.06537202000617981,4.035766124725342,0.44145545
59,0.7004815,1.2931899,1.9491553,0.1051861,1.4545286,-1.7936984,0.66390145,0.05,2.903794527053833,0.53782696
60,2.0666533,-0.13559501,-0.6272045,-0.019574024,-0.08858996,0.5994271,0.4456536,0.02997453510761261,4.349330425262451,0.39309967
61,-0.5367624,2.7725785,-0.20518754,0.019931912,2.8107207,0.35630745,1.1766161,0.05,3.8878800868988037,0.3421002
62,0.8524052,1.0477037,1.2557992,0.23823337,1.1791743,-1.2782257,0.804857,0.051302969455718994,3.931623935699463,0.5217091
63,0.30754137,1.5594809,1.7114799,0.11834553,1.7528241,-1.6609911,0.5826483,0.007259127218276262,3.2329795360565186,0.5467131
64,1.2893816,0.88622934,0.46888986,0.30141458,0.97122854,-0.61331093,0.99276304,0.05,3.8433218002319336,0.3836597
65,-0.20288654,2.2985513,0.9233804,0.14383207,2.3328686,-1.21192,0.48754606,0.06292909383773804,3.0589065551757812,0.67507774
66,2.1735342,-0.1772948,-0.9429962,0.08940528,-0.12007748,1.0404466,0.87360525,0.031688183546066284,4.148953914642334,0.37347016
67,0.117883064,1.8745949,-0.17094292,-0.013896529,1.91877,0.1862304,0.69452494,0.06606069952249527,3.4194324016571045,0.46736512
68,1.7370851,0.3105335,-0.7844173,0.12678468,0.360404,0.8141563,0.9972623,0.031201770529150963,4.253445625305176,0.38433492
69,1.6936772,0.40914163,-0.5811983,0.20997381,0.50355,0.51054686,1.1803155,0.054280463606119156,4.4922261238098145,0.35810295
70,1.8977696,0.27632758,-0.04079914,0.2650678,0.31109914,-0.011761036,1.1938889,0.0824565663933754,4.101524353027344,0.38501742
71,1.1688187,1.0593643,-2.2901716,0.12037446,0.99495125,2.2956917,1.0833212,0.05,3.866952657699585,0.3948548
72,1.4718776,0.48644727,0.36768547,0.19642277,0.53473216,-0.35547587,0.8412879,0.0721113458275795,3.5926320552825928,0.5568759
73,3.128774,-0.853961,-0.5499129,0.029089049,-0.78594536,0.45982978,1.2033086,0.05,4.31778621673584,0.28647667
74,3.3316844,-0.93659294,-2.1817033,0.114556246,-0.98628986,2.17503,1.2225405,0.08505585044622421,3.0748825073242188,0.5737572
75,0.8016439,1.3009787,-2.1690648,0.07967091,1.3633344,2.0245402,0.7280751,0.016942458227276802,3.766115427017212,0.46616113
76,1.4223036,0.45439047,3.3487716,0.31337517,0.57884556,-3.290701,0.6662926,0.05,3.10510516166687,0.4928655
77,1.702705,0.34907672,0.07930525,0.23009652,0.36483842,-0.068703815,1.1413646,0.04616871103644371,4.207521915435791,0.3833759
78,-0.67105067,2.490317,-0.7107232,0.25937936,2.7690988,0.67921287,0.3901842,0.05,3.3295633792877197,0.6395284
79,2.3183348,-0.45803896,-0.34602302,0.056483574,-0.39901242,0.41321543,0.5223065,0.04073236137628555,4.1849846839904785,0.4412409
80,0.8969042,0.95361876,-1.3139697,0.24823636,1.1722549,1.528318,0.16512866,0.05,3.2628214359283447,0.6541185
81,2.6749375,-0.38316163,-2.4700499,0.22557968,-0.48909533,2.3216822,1.1610702,0.059837352484464645,3.9792087078094482,0.4248078
82,1.621715,0.35735872,-0.14690845,0.2794184,0.59325475,0.12749344,0.9796491,0.05,3.95291805267334,0.4110196
83,1.8284367,0.3844492,0.059352398,-0.014500832,0.25020674,0.041143008,0.8780853,0.02904360182583332,3.3598763942718506,0.4901839
