,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
27,0.8221962,1.4215503,-0.11993133,0.49185252,1.3703848,1.1828095,0.05,3.6420217,0.40514135
28,0.6651717,1.6575776,-0.15278779,0.24740931,1.4966385,1.0529405,0.06536035239696503,3.4953597,0.52733845
29,2.9517975,-0.8691716,-0.23499501,0.47820142,-0.604218,0.827389,0.05,3.825878,0.4548102
30,1.5676956,0.578692,-0.061852258,0.21117833,0.7899349,0.98950076,0.039462871849536896,3.4980128,0.49821052
31,2.5141954,-0.42827585,-0.17194445,0.35735038,-0.32935554,1.011449,0.04931870847940445,4.4305005,0.38472638
32,1.3859559,0.9388051,-0.10162862,0.37345353,0.83012056,1.0971195,0.09717760235071182,3.2231035,0.69911504
33,0.47941148,1.6247907,-0.27869132,0.3953464,1.9653122,0.6597324,0.05,2.6854389,0.61064684
34,1.5525436,0.7179685,-0.12758437,0.20697577,0.6821238,1.2536371,0.05,4.4672465,0.24575384
35,2.9495373,-0.7730248,-0.101889655,0.16784753,-0.8268557,1.1498569,0.02441329136490822,4.4613447,0.2787675
36,-0.8500513,3.1112838,-0.13097747,0.064791575,2.9244723,0.78670734,0.06615716964006424,2.8837183,0.6848129
37,2.7254536,-0.39305636,-0.30773893,0.3376353,-0.38658607,1.1789098,0.05782409757375717,3.936275,0.35435626
38,1.0137745,1.1633829,-0.051195007,0.19035397,1.0414433,0.999985,0.05,4.538895,0.31230384
39,2.7849345,-0.6024309,-0.19162673,0.25716132,-0.46884203,1.268171,0.05,4.057322,0.34023294
40,1.4133332,0.82080996,-0.1411083,0.22960028,0.6391665,0.75810033,0.05,3.5447588,0.4979023
41,1.756015,0.6825655,-0.24625652,0.35194513,0.49486497,1.2961595,0.05,3.4751096,0.44019935
42,0.94166684,1.1483872,-0.09831888,0.24496982,1.3551571,0.87979233,0.05,3.4628997,0.47757724
43,0.34269243,1.7384082,-0.19594638,0.29066828,1.8201632,0.9760622,0.07031534612178802,3.6020863,0.58864605
44,0.8887442,1.1427646,-0.14907207,0.2692404,1.2540672,1.0060838,0.041783735156059265,3.5121672,0.47467977
45,1.9415857,0.31405088,-0.23771866,0.22971433,0.38871744,1.0203625,0.07111296057701111,3.4584076,0.49372658
46,0.11906813,1.9922805,-0.12461162,0.32405844,2.1307855,1.1867388,0.04055828973650932,4.5614023,0.3216211
47,0.4191671,1.8778756,-0.19224612,0.3302608,1.8085822,1.2135149,0.024130256846547127,3.9023292,0.36612952
48,-0.056250624,2.2897394,-0.19798097,0.32421845,2.5847294,1.0965974,0.05,2.9627893,0.49634266
49,2.2101512,-0.099310525,-0.222296,0.32010773,0.11833871,0.9077042,0.05,3.3828435,0.48325703
50,1.9254549,0.267382,-0.08980059,0.20914726,0.24956885,1.0469683,0.0587509386241436,4.436267,0.35908905
51,1.7524456,0.4794855,-0.2376345,0.41675434,0.69772595,1.1776278,0.0019320594146847725,3.4052653,0.35137343
52,3.4445765,-1.1565326,-0.28592145,0.3732484,-1.0770199,1.2667904,0.05,4.034187,0.3070453
53,3.2387846,-0.8912975,-0.14765674,0.24609756,-1.094131,0.9653401,0.05,3.5355823,0.46015573
54,2.1689973,-0.09359898,-0.21407089,0.42910215,-0.044681173,1.0023386,0.017948050051927567,4.2913795,0.34235775
55,1.4849911,0.71047515,-0.23133065,0.4074201,0.7424968,1.1545482,0.044057801365852356,4.001877,0.42312428
56,4.291767,-2.2301807,-0.22359465,0.40867898,-1.9411112,0.835452,0.05,3.2651024,0.42381686
57,2.6361985,-0.2974516,-0.19808283,0.34049428,-0.3226773,0.9820815,0.0768340453505516,3.1618443,0.73656434
58,0.30234593,1.948491,-0.1696383,0.20528011,1.8890477,1.1472427,0.06918119639158249,3.4512057,0.48800406
59,0.8262868,1.4279487,-0.021817433,0.24365202,1.2046021,0.8562834,0.006287095136940479,2.9629073,0.5629917
60,2.0653048,-0.00699839,-0.12620677,0.38355783,0.18372948,1.0080655,0.02136884443461895,3.983106,0.4647519
61,0.43671283,1.5674676,-0.19198005,0.34252107,1.9128728,0.71006095,0.05,2.9406655,0.5897456
62,1.20984,0.9409211,0.002126477,0.13620225,0.8044308,1.0694265,0.05675842985510826,3.3253896,0.47191092
63,1.3263924,1.022444,-0.15520851,0.2310121,0.80870694,0.943448,0.04359002411365509,3.1457317,0.594435
64,0.9574277,1.1455956,-0.2528966,0.39717522,1.3336167,1.0210791,0.05,3.6867127,0.41330913
65,3.7486885,-1.6247896,-0.17294039,0.3199794,-1.5407324,1.1669495,0.10928656905889511,4.404252,0.35125104
66,1.4867016,0.6875385,-0.18504041,0.2897932,0.82893956,1.1539167,0.05,3.753746,0.39626434
