,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7
1787,0.14347945,0.46434474,4.5862017,-2.4205732,-2.0242183,0.5137609,-2.279099,1.8439475,-0.20111378
1788,0.47261927,0.43403032,1.8700986,0.31431192,1.6442078,-0.24946569,0.3381728,-1.7625725,0.46850535
1789,-0.11065007,0.4291664,2.5531166,-0.29347786,0.13960275,-0.33092913,-0.21843714,-0.17987297,0.5525741
1790,-0.106937565,0.4396153,3.0877032,-0.8790653,-1.676029,-0.029349899,-0.88186014,1.4803923,0.33147812
1791,0.6113848,0.4450265,-0.08371657,2.1950593,-2.466627,-0.15039492,2.3633783,2.3618898,0.47602192
1792,-0.25778964,0.4577871,0.8550855,1.3410573,-0.06424982,0.15718591,1.23717,-0.057323087,0.13223843
1793,0.044137523,0.4862355,-0.71059084,2.8718054,-1.4641421,0.30046946,3.1074052,1.2585058,-0.06667353
1794,-0.5119856,0.38673514,0.8552705,1.3552722,-1.4084973,-0.41369513,1.3283995,1.3490016,0.5841796
1795,0.09039676,0.42642367,1.007318,1.1687635,1.7908962,-0.12884073,1.1251538,-1.8403757,0.38048354
1796,0.06918217,0.40936887,1.083029,1.1479963,-0.15040681,-0.0955787,1.0479099,0.07780878,0.22249958
1797,-0.44870943,0.3968743,1.0833969,1.1088148,0.39213344,-0.015167329,1.0631354,-0.5133485,0.28583422
1798,0.12584142,0.5100907,2.9809499,-0.8004277,1.0731217,0.34437084,-0.8524213,-1.303243,0.0353939
1799,-0.47501874,0.3843676,1.3274336,0.890902,-0.45589426,-0.10362489,0.80186236,0.3781345,0.3199531
1800,-0.090301506,0.47309706,-1.0985099,3.2275941,0.944293,-0.18466718,3.2911959,-1.1093233,0.57846266
1801,-0.79815775,0.29070348,2.621909,-0.38640043,1.6575097,-0.5172838,-0.27487445,-1.7426096,0.81579775
1802,-0.17296326,0.44878826,4.4562755,-2.324555,2.3008037,0.04541081,-2.2608967,-2.3966386,0.29813907
1803,-0.15685911,0.48617956,0.15294415,2.0695872,0.6815246,-0.20250985,2.0682528,-0.7809061,0.45336768
1804,-0.44152582,0.4664033,1.6230512,0.61974823,-0.348759,0.6968886,0.6635684,0.12208452,-0.3254118
1805,0.6286026,0.40289357,1.6376333,0.50554967,-1.7350422,0.11863907,0.60927886,1.6273925,0.14219171
1806,0.35722497,0.46847963,0.58777654,1.619026,-1.4386095,0.02414992,1.7164556,1.3326231,0.16414867
1807,0.06388456,0.45779458,0.7123902,1.4475619,0.13541837,-0.28582802,1.4571365,-0.18276928,0.58472323
1808,0.25779033,0.5029544,1.2961947,0.9168119,-3.595558,-0.29846558,0.71846646,3.5371504,0.5466308
1809,0.26737267,0.42508256,1.4476287,0.79278237,-0.089624465,-0.22478345,0.7849065,0.002067287,0.47424504
1810,-0.1799784,0.438079,0.7130851,1.4799886,1.1162928,-0.47789827,1.5315869,-1.1461431,0.7053882
1811,-0.016439892,0.44526505,3.9148698,-1.7772924,-1.2103764,-0.21796274,-1.6069901,1.1251372,0.49045578
1812,-0.99,0.26167426,1.3447883,0.77686614,-3.4290364,0.6262892,0.89173687,3.1677215,-0.26496685
1813,-0.5548415,0.32948312,0.3059074,1.8718443,-1.4791647,-0.43879542,1.976424,1.4873191,0.75460756
1814,0.2161448,0.47184303,0.4723406,1.7052853,0.82951474,-0.31752303,1.6618714,-0.8838093,0.6593374
1815,-0.6938972,0.35016096,0.3910876,1.7454515,2.4647114,0.3776891,1.755935,-2.817137,-0.058437146
1816,-0.56228304,0.41830885,2.2309368,-0.053395618,2.1316612,0.22793084,-0.0120511325,-2.297706,0.13867965
1817,-0.99,0.24573089,0.14296022,1.9803948,-2.5403817,0.31990334,1.9875977,2.480964,-0.1508259
1818,0.15006138,0.46842226,-1.0206481,3.175455,-0.30258724,0.08416331,3.1480458,0.23383272,0.16714053
1819,0.34933314,0.4111595,1.2893361,0.8431751,-0.038150832,0.6582896,0.83758646,-0.25896585,-0.20639472
1820,0.30483747,0.44243026,0.075721204,2.1434786,-0.7178604,-0.37061125,2.0923407,0.7123966,0.573794
1821,0.5729742,0.3906082,3.4624155,-1.3163351,-0.8253607,0.31114072,-1.3882641,0.6905432,-0.070087135
1822,-0.004615903,0.5256776,2.4178069,-0.3069939,0.6605829,-0.06821673,-0.24394357,-0.74159867,0.33672902
1823,0.44497254,0.45748553,-0.1301282,2.3749537,1.3492552,0.32272804,2.397667,-1.6146122,-0.048826024
1824,0.45751575,0.44820988,0.9276473,1.2335249,1.7136198,0.20964739,1.2364581,-1.8644209,0.111393556
1825,-0.08023146,0.4495229,0.4210538,1.7757274,3.0064123,-0.1974668,1.678189,-3.0205798,0.3285405
1826,0.50162286,0.42815706,0.27865216,1.8785347,0.0027153853,0.20300278,1.9262607,-0.13284165,0.06487706
1827,0.08245952,0.5173857,0.8912113,1.3642886,0.18827318,-0.039977457,1.2905358,-0.2580426,0.26235637
1828,-0.376122,0.43449083,1.6429472,0.49618554,0.17947797,-0.18954457,0.48838043,-0.23805493,0.47167486
1829,0.45689523,0.41373777,0.60532725,1.6004758,1.0354557,-0.14506795,1.7081308,-1.3084768,0.39228678
1830,0.43214563,0.4795869,2.864373,-0.58096266,1.9655545,-0.565155,-0.5305959,-1.7999632,0.6925882
1831,-0.503814,0.38206032,1.3945277,0.77321976,0.34078643,0.09742837,0.74595207,-0.4674274,0.20036566
1832,0.3591114,0.44113562,1.3545547,0.8149979,-3.3178618,-0.21956673,0.83371305,3.2308533,0.35950643
1833,0.13658185,0.4482065,-0.15871029,2.25669,1.5682348,-0.19187516,2.1480467,-1.6128004,0.43804276
1834,-0.5624712,0.42174172,-0.63434064,2.7695599,-0.3637316,-0.33897793,2.375379,0.2670308,0.6123605
1835,0.60582066,0.36842602,1.1977946,0.91675997,2.3226519,0.50581807,0.95931053,-2.5751266,-0.098571554
1836,-0.43567216,0.4356007,0.4692092,1.6657765,0.91719407,-0.17604445,1.7258451,-1.0675724,0.43197086
1837,0.19499125,0.45699656,1.6206506,0.54603934,0.25496638,0.081563,0.5698693,-0.47784287,0.31907436
1838,0.61307317,0.41260627,0.91608185,1.123636,2.150559,-0.0437249,1.0800465,-2.2500987,0.24091858
1839,-0.9113567,0.2862934,1.9556609,0.20718385,-0.88087535,-0.12077606,0.19427168,0.79306996,0.41959757
1840,0.1613586,0.4777896,-0.7993919,2.9648376,1.048483,-0.07251809,3.0295665,-1.2140592,0.4447367
1841,-0.015141205,0.41348636,1.1480435,1.0315449,-0.7456817,0.02955512,1.0925591,0.680075,0.27633405
1842,0.037722796,0.4538669,-0.3537345,2.5459828,1.1774317,0.19617482,2.5573072,-1.2970308,0.040695205
1843,-0.36064813,0.4275822,-0.40152937,2.6590068,-1.7060549,-0.29218104,2.635305,1.6135087,0.40740722
1844,0.21752584,0.49153703,1.8412138,0.3101511,-0.07666764,0.40028948,0.29915327,0.019844025,-0.10996678
1845,0.5313964,0.4240351,0.6520858,1.4174365,-0.6409391,0.41138637,1.561179,0.47396833,-0.085960336
1846,0.14834213,0.40596852,0.2694787,1.9361895,2.302581,-0.11873488,1.8735588,-2.4023829,0.38650098
1847,-0.4784399,0.37793425,1.7363486,0.51322836,-0.5435839,0.2601014,0.4466523,0.5397676,-0.080492966
1848,-0.2687102,0.4237792,2.028406,0.16769011,-2.4437997,-0.35774738,0.13224554,2.4561024,0.6273908
1849,0.053397648,0.4734447,1.0585244,1.099121,-1.3446364,-0.44026864,1.0944035,1.3468876,0.6220623
1850,0.7131839,0.3478016,2.0646544,0.12686011,0.38235322,0.53180736,0.024867324,-0.5331277,-0.22788884
1851,-0.1949448,0.42773998,1.6950256,0.4638636,1.1808623,0.026198477,0.49192265,-1.3990316,0.23375517
1852,0.08969067,0.4203794,1.9173123,0.33662072,0.3555743,-0.39906153,0.4121966,-0.43387866,0.6831365
1853,0.36148483,0.45455083,3.0063498,-0.8303718,-3.5036,-0.57645875,-0.90506506,3.5217972,0.7161362
1854,-0.45180768,0.47135255,1.0334065,1.1347396,1.3398794,-0.48548907,1.0562166,-1.3377733,0.6818944
1855,0.289624,0.46451345,-0.24625108,2.3235984,-1.6330645,0.1373239,2.0617657,1.5593692,0.088060625
1856,0.17555797,0.46023783,0.5993481,1.6561568,-0.74215156,-0.07621671,1.4916811,0.6344517,0.3456735
1857,-0.07518593,0.4790757,0.58105624,1.5777552,1.1833057,0.6572252,1.6138425,-1.4512912,-0.2001251
1858,0.022632547,0.48176393,0.11402966,2.1408408,-0.5535389,0.02494767,1.8775002,0.40178883,0.26799816
1859,0.39806214,0.46588948,1.3529048,0.7641213,2.386619,0.42200822,0.7344057,-2.5052133,0.048647784
1860,-0.24016486,0.4651982,0.6645669,1.6436069,1.2881094,-0.514132,1.5405641,-1.2843081,0.7850446
1861,-0.17693073,0.4544724,-0.43633425,2.6046958,0.8869134,0.016541002,2.7766933,-0.9714356,0.27764076
1862,0.027782872,0.4762615,2.0455227,0.109405905,1.8086469,-0.2868136,0.06752401,-1.8687962,0.5341438
1863,0.64387465,0.37694404,1.1680405,0.99389803,1.7423306,0.22463603,0.8634417,-2.0070953,0.085404865
1864,-0.043104667,0.44685453,3.1820977,-1.1005677,0.077357516,0.015313012,-1.0552121,-0.1998197,0.19093855
1865,0.6502795,0.36239693,0.92480403,1.231792,-0.77445626,0.45903963,1.2759973,0.51706463,-0.18922761
1866,-0.36956593,0.41323444,3.5112045,-1.389906,-3.291782,-0.2518835,-1.5013905,3.214532,0.4865553
1867,0.72936684,0.35562703,0.0029431402,2.1939287,-1.6594495,0.12474991,2.1646514,1.5539812,0.2105545
1868,-0.024494331,0.42737824,0.027870867,2.1169372,0.3791644,-0.05772416,2.1643891,-0.38043123,0.20384613
1869,0.12049588,0.48827,1.7076131,0.49970523,-0.027764933,-0.1769574,0.62501055,-0.15840858,0.58183116
1870,0.19936086,0.47829065,-0.19450845,2.3944845,-1.4911237,-0.5403749,2.2400167,1.5757704,0.7041159
1871,0.08014817,0.40419227,0.09042733,2.0391147,-1.6262108,-0.14336087,2.1224656,1.4546939,0.28619823
1872,-0.1863895,0.43805012,1.9246241,0.33418167,-0.016185347,0.009416071,0.3210965,-0.30495963,0.31201538
1873,-0.9554857,0.3087969,1.3386495,0.8074579,1.76491,0.43991554,1.0125238,-2.1829338,-0.021597018
1874,0.33209682,0.46720925,-1.3197103,3.4467902,-1.9680943,0.14397328,3.360893,1.6756147,0.16390125
1875,0.2046113,0.4239016,0.8226557,1.3471109,0.3888431,0.15953758,1.359104,-0.51617515,0.12654804
1876,-0.3980393,0.39754704,1.9136003,0.22271056,0.9172999,0.20551719,0.28820682,-1.067384,0.19439971
1877,0.064746894,0.44358087,-0.523977,2.714961,-0.20186096,0.25567406,2.6848402,0.04391058,0.027805505
1878,-0.8496195,0.3201481,3.0744023,-0.8827536,-2.8444242,-0.356998,-0.8765709,2.7051437,0.6590427
1879,-0.63939005,0.31255385,2.7359114,-0.5295118,-0.3475018,-0.038898766,-0.54112124,0.29705364,0.21742503
1880,-0.06881795,0.549128,2.2609937,-0.11646161,-0.71326834,0.23609176,-0.12953554,0.6808466,-0.07712113
1881,0.44344354,0.44098288,2.1563418,0.014437505,1.1964216,0.26515862,0.01592723,-1.2699863,0.031686794
1882,-0.30137488,0.4186167,-0.5548685,2.7992005,0.9502506,-0.47088495,2.768464,-1.0154841,0.65823996
1883,0.39708337,0.47132975,2.2596023,-0.106950745,5.5753927,0.6912072,0.036895096,-5.6997094,-0.38816705
1884,-0.774481,0.28362018,2.8428776,-0.6608612,-1.3974319,-0.18299712,-0.5545492,1.3087773,0.4537724
1885,0.6409878,0.44067225,3.1284962,-0.967123,2.8694468,-0.11502762,-1.2174699,-2.9088624,0.31758586
1886,0.5635347,0.40177342,1.8400002,0.37625548,-2.5897913,-0.11662358,0.28130934,2.5667603,0.39664516
1887,-0.5504421,0.4015471,1.91898,0.24474603,-1.2368942,0.7021196,0.2490737,0.96630216,-0.22750847
1888,0.32885128,0.46700525,2.0476277,0.023807636,-1.4966671,0.286981,0.08932493,1.3454616,0.0113038495
1889,0.5111965,0.4218168,1.1607685,0.9494402,1.3360283,-0.56980175,0.9007085,-1.3270842,0.8534882
1890,-0.67118204,0.38627908,-1.0309478,3.192822,-1.4053793,0.19698264,3.0345435,1.2833875,0.12139663
1891,-0.21305878,0.43763202,3.464826,-1.2574055,-1.981629,-0.2638575,-1.2483151,1.886319,0.36912695
1892,0.30670473,0.41634098,1.5878118,0.5905201,1.2588782,-0.10940324,0.6224822,-1.4501559,0.3117025
1893,-0.18571927,0.46464643,-0.39593863,2.633877,-0.7436432,-0.11261027,2.5901375,0.6146502,0.36112234
1894,-0.061562475,0.49102008,0.3769373,1.7737219,-0.8792074,-0.050556432,1.7467167,0.73199636,0.27227572
1895,0.4134639,0.43896547,-0.08542371,2.2432115,1.781241,-0.415996,2.233266,-1.6763265,0.5021998
1896,0.4767092,0.40214014,0.34219664,1.7826972,2.0158567,0.3160114,1.8301064,-2.2514176,0.07136756
1897,0.021287378,0.43747127,2.0966525,0.043994147,0.112804614,-0.33216503,-0.028796347,-0.103654,0.56393754
1898,0.7083647,0.35485175,2.6470356,-0.55952305,-1.1758864,0.31017557,-0.46708986,0.9649165,0.095001556
1899,-0.024345724,0.48174077,0.034666542,2.1545548,0.29852274,-0.19131371,1.9542725,-0.33740214,0.42256454
1900,-0.51944214,0.3498234,2.9853146,-0.79090846,2.0542676,-0.23294489,-0.9138401,-2.1350956,0.3516954
1901,0.022809073,0.48179263,2.6945746,-0.5297607,-1.6693519,-0.060178846,-0.634436,1.6284206,0.2729218
1902,0.1134976,0.46893442,2.5799575,-0.41397953,2.4168394,-0.57010955,-0.4142901,-2.4693773,0.81171566
1903,-0.2608518,0.48731157,0.65027386,1.5057772,-0.78373563,0.64754647,1.5423124,0.5314906,-0.29243928
1904,0.7054352,0.40762588,3.4454958,-1.2862031,-0.6495288,-0.28308797,-1.3294183,0.59268045,0.63748205
1905,-0.19190897,0.4527066,0.024257287,2.2319045,-0.6581582,0.08521151,2.3744924,0.43019474,0.13106385
1906,-0.11953161,0.47064537,1.1088511,1.0605141,0.13466963,0.118578784,1.0927696,-0.29113472,0.23183614
1907,-0.14378175,0.44257212,1.0838495,1.1087105,-0.5023906,0.08452508,1.1645468,0.38284925,0.18233351
1908,-0.54946214,0.4266317,4.039138,-1.8248649,-0.54548985,-0.22704138,-1.7941514,0.43285704,0.5376193
1909,-0.10671168,0.48382577,-0.017678898,2.2231803,0.20791999,-0.13636181,2.3257582,-0.20153852,0.3112725
1910,0.0036976507,0.44551808,1.988805,0.17105919,0.13061129,-0.19200175,0.22352444,-0.24194434,0.56079537
1911,-0.119526446,0.45926568,2.5720372,-0.31690773,-0.8164659,-0.4842706,-0.2347158,0.8607571,0.6611314
1912,-0.09471398,0.4325484,1.8980519,0.32226783,-0.14803891,0.04019056,0.28922373,-0.09468084,0.1759073
1913,-0.40625888,0.45090154,0.62219805,1.5955749,-0.15399006,-0.050392296,1.6250653,-0.051633336,0.3770255
1914,-0.99,0.25620288,2.7988913,-0.6613796,-0.58712155,-0.13006902,-0.84544563,0.59294343,0.26897922
1915,0.87217194,0.2482735,1.3558333,0.79394394,-1.4614007,-0.2213974,0.79047894,1.1959596,0.5647192
1916,-0.0071380823,0.52530605,0.0750683,2.109166,-0.7282089,0.023382476,2.0610976,0.6435303,0.23252854
1917,-0.35397184,0.45947385,1.4898515,0.6342835,0.919035,-0.25774565,0.5659657,-0.89638925,0.44892776
1918,0.1987256,0.42532644,3.8790832,-1.6394645,-1.6101116,0.53671217,-1.5191001,1.2973828,-0.1854315
1919,-0.67054474,0.31840798,1.809785,0.40980634,-0.47434676,0.609474,0.41253632,0.14115843,-0.19005375
1920,-0.61552405,0.39435855,1.7061149,0.47706673,-1.3126261,-0.019167043,0.52116424,1.094095,0.29876652
1921,0.86151874,0.30386442,-0.40886134,2.5299435,0.97205335,0.24256767,2.4372804,-1.0889558,0.112025864
1922,-0.20772909,0.3871859,0.9170514,1.268457,2.111116,0.2250903,1.3781888,-2.2273457,0.10293431
1923,0.67310613,0.39103842,0.6381227,1.5850929,-0.74782735,-0.02789066,1.5023149,0.65706366,0.21473867
1924,-0.23565531,0.43440485,0.85031945,1.3046846,0.36061174,0.18322088,1.2754494,-0.57463163,0.30299827
1925,0.20663297,0.49016052,0.9560037,1.3582271,-2.1875405,-0.23965915,1.1825178,1.9985954,0.5006406
1926,0.55845374,0.42082056,1.66035,0.51920754,-0.0936076,-0.08234168,0.5389003,-0.031751007,0.43363002
1927,-0.59201896,0.37759173,2.6713302,-0.47620574,-1.3388875,0.21022475,-0.44189817,1.112767,0.13989455
1928,-0.25293896,0.41029993,2.2126884,0.051068902,-1.359876,-0.36413038,-0.012857846,1.2957468,0.5984862
1929,-0.4434717,0.4022075,0.89408326,1.3083127,-0.898635,0.014667929,1.2839609,0.76072794,0.25941372
1930,-0.367128,0.45818532,-0.22324324,2.4088912,-1.8976952,0.37006658,2.3414972,1.6845902,-0.056044374
1931,-0.5163729,0.36175385,3.8962152,-1.7524333,1.0241191,0.08802606,-1.7239643,-1.2366159,0.21266699
1932,-0.18857488,0.4771093,-0.029240629,2.1106942,2.327068,-0.2760432,2.0554183,-2.342717,0.5371402
1933,-0.05093005,0.48003638,1.6712215,0.54731315,-1.8675318,0.17257254,0.5304479,1.6181519,0.16543087
1934,0.33520988,0.46263078,0.44126245,1.7573775,0.21786475,-0.1186475,1.7244648,-0.31643036,0.29292235
1935,-0.68823475,0.3740928,3.295337,-1.1548599,-1.8925571,-0.07465165,-1.1761805,1.7012147,0.36307672
1936,-0.8348839,0.29749948,2.5407753,-0.37480652,0.7443516,-0.024902906,-0.3904351,-0.8448654,0.29422545
1937,-0.6358148,0.3615004,0.9117699,1.2534475,-4.041387,-0.29509538,1.2594532,4.1672573,0.44033572
1938,-0.3012079,0.46223632,2.8365793,-0.57395613,1.0331467,-0.20802699,-0.63533396,-1.2199394,0.5237291
1939,0.63824207,0.3029724,2.2095017,0.0022668377,-0.014186951,0.33092892,-0.011704297,-0.109080754,-0.15637296
1940,0.5793553,0.3390388,3.120785,-0.91589475,-0.56305885,-0.44642207,-0.91676563,0.479707,0.6824174
1941,-0.03579315,0.45979196,1.8805795,0.2563453,0.9406331,-0.06856356,0.2306315,-1.1358267,0.40732014
1942,-0.19855721,0.40422606,2.4804788,-0.3048574,2.5334966,0.8328195,-0.27355012,-2.826903,-0.44563097
1943,-0.021520708,0.473829,2.1761782,-0.0424975,0.94964504,0.16681437,-0.01233611,-0.99696374,0.058156952
1944,-0.36535594,0.48459387,2.534761,-0.31430626,-1.5810968,0.04094676,-0.13909984,1.475529,0.26884037
1945,-0.470344,0.36521608,0.769726,1.3836459,-0.44604963,-0.04349571,1.4642875,0.25820187,0.3092467
1946,0.0038369643,0.5111679,3.0539985,-0.8167504,1.4691981,-0.1874994,-0.7090483,-1.538091,0.52593756
1947,-0.19493417,0.43346414,-0.93911654,3.121295,1.8054122,-0.46571773,2.9097888,-1.884076,0.66424143
1948,-0.23708275,0.4400361,2.3196578,-0.10607326,-0.47126788,-0.04126089,0.020373017,0.27483746,0.36312973
1949,-0.22900112,0.4751161,-0.09273624,2.3014088,-2.409829,0.047552872,2.3509772,2.360965,0.080432594
1950,-0.47864738,0.3874138,2.3204124,-0.20379297,1.45518,-0.10042482,-0.13567692,-1.666301,0.43524542
1951,-0.37243003,0.44651076,2.308512,-0.11084472,-2.2476857,0.101208106,-0.17711759,2.0628994,0.03906796
1952,-0.1993641,0.44029495,2.0972142,0.048954885,2.9430106,-0.1270798,0.11241561,-3.0207083,0.49251083
1953,-0.30289513,0.44010556,1.0807401,1.1230927,1.7439569,0.56669796,1.1778286,-1.9603407,-0.2093329
1954,-0.50815815,0.38243875,1.0164435,1.0957524,1.7982329,0.44555464,1.0851092,-2.0548363,-0.14555371
1955,-0.63165563,0.3680728,0.14954078,2.1199355,1.9993389,0.07994854,2.2125623,-2.2519386,0.26023257
1956,-0.68702376,0.3713619,2.7740777,-0.5968573,0.77808803,-0.5615988,-0.5570715,-0.85944456,0.7189639
1957,-0.84170383,0.2989947,1.6786923,0.46770775,3.0593877,-0.24361904,0.4337252,-3.1260672,0.5164088
1958,-0.090942524,0.4693217,1.1208162,1.0813826,-0.6704221,-0.14948395,1.0983996,0.5845969,0.3503669
1959,0.8429134,0.2953918,2.195839,-0.08041103,2.4600563,0.64940107,-0.15488076,-2.62496,-0.32612517
1960,-0.95065534,0.27730408,1.0945189,1.1038753,0.7219864,-0.15532489,1.1020715,-0.75011444,0.44975424
1961,0.048503805,0.48575583,3.252887,-1.0834795,1.6500078,0.15081891,-1.2874557,-1.7129089,0.20111701
1962,0.5517206,0.39087647,0.6661885,1.5015752,-0.7864329,0.31167328,1.6129937,0.6057889,-0.040826697
1963,-0.24366093,0.46607393,-0.10122331,2.2433443,0.12088011,0.17296796,2.316703,-0.27571735,0.060921505
1964,-0.11916595,0.44426316,0.6974145,1.5495101,-0.34384635,-0.30892676,1.3755639,0.2786653,0.5075817
1965,0.7365946,0.38494018,0.007175465,2.1975207,-0.72437656,-0.5626247,2.075573,0.7292331,0.7048295
1966,0.8614723,0.2912126,1.0888152,1.1960406,0.69767356,-0.09286481,1.0011705,-0.69871634,0.2651618
1967,-0.9033134,0.28117588,0.20792098,1.992092,-1.4134461,-0.025114646,1.9682717,1.1654403,0.28523952
1968,0.83955055,0.29520062,-0.42853728,2.6054287,1.0648758,0.05666735,2.6390347,-1.1770686,0.2498057
1969,0.6177112,0.34304917,2.162063,-0.014002231,1.5673667,-0.11156795,0.07266789,-1.643054,0.4104754
1970,-0.1717415,0.499073,-0.6301469,2.7746842,-0.31818485,0.3483049,2.780664,0.107939616,0.012657019
1971,-0.15078525,0.47000986,1.9286886,0.3296308,0.67589223,-0.8008547,0.32511923,-0.75962144,0.97935814
1972,-0.36377388,0.41908994,1.5558188,0.6431189,-2.2002914,-0.77078784,0.66267467,2.2069364,0.846622
1973,-0.81940246,0.29236788,0.49241382,1.6422324,-1.3978436,-0.19226591,1.6040355,1.4542843,0.41791734
1974,0.16526802,0.42153996,-0.059759866,2.151246,0.34382847,-0.27257067,2.0634694,-0.37433457,0.53701335
1975,0.045003083,0.4893929,1.632893,0.5522985,-1.1577632,0.045226455,0.6044388,0.9888402,0.20834011
1976,0.18304923,0.429585,1.7630429,0.38243115,1.3550044,0.34660175,0.52093047,-1.66983,0.09710081
1977,0.16232952,0.45723698,1.2107426,0.9769239,-2.1424847,-0.36113617,0.94632256,2.047326,0.60193956
1978,-0.8760333,0.25896636,1.5046395,0.7086404,-0.91684145,-0.055356234,0.6805727,0.7628493,0.33755875
1979,0.8624076,0.28666827,0.036082916,2.1094286,0.29764664,0.4115629,2.2274253,-0.48670742,-0.10749849
1980,-0.76802397,0.29804403,-0.29707065,2.561661,0.6214975,0.14211802,2.4029553,-0.93239486,0.12794858
1981,-0.5815167,0.3889894,0.7713321,1.4167267,-0.6340332,0.57245874,1.5229112,0.47894892,-0.26219496
1982,-0.24104711,0.47768393,3.5240812,-1.3430482,2.4274337,-0.11764631,-1.4200671,-2.5072863,0.48590374
1983,0.31345546,0.42798606,4.0052314,-1.7873672,-2.0426261,-0.1396692,-1.7227658,1.9015598,0.24074665
1984,-0.5150278,0.42054677,0.48762113,1.6212221,-1.8978462,0.34226245,1.6741652,1.7908375,-0.04681227
1985,0.37159535,0.44348714,-0.07546003,2.2180488,0.40576684,-0.06852735,2.2418604,-0.5244702,0.3875122
1986,-0.45065373,0.44588554,0.78220135,1.3688577,0.8309486,-0.15511522,1.4738967,-0.9140645,0.34865552
1987,-0.7188498,0.34268022,0.93099964,1.2403004,1.9105331,0.31938303,1.1409664,-1.9990319,2.3990073e-05
1988,0.14002717,0.47094807,0.46685797,1.7863911,1.0193096,-0.014640135,1.5245754,-1.1330919,0.26400852
1989,0.30513346,0.39832413,0.67778146,1.4549838,2.6882107,0.08337494,1.4076853,-2.8443165,0.34001547
1990,-0.1651279,0.4341945,3.0292501,-0.85522604,2.6732583,0.16005154,-0.82621384,-2.9323652,0.19177783
1991,0.46048766,0.43870696,1.0384536,1.1722504,-0.6473359,-0.6684001,1.2846253,0.66997975,0.81400174
1992,-0.7990519,0.28837678,0.8441566,1.370959,-1.8467511,0.05934528,1.2049633,1.6157987,0.2567541
1993,0.07501591,0.4680444,3.6220772,-1.471071,0.03374398,-0.38890654,-1.2898074,-0.11886751,0.5755057
1994,-0.55308926,0.39702326,3.0756266,-0.90377426,-0.71424425,0.24570265,-0.9901686,0.51751345,0.045331284
1995,-0.3738819,0.44737008,0.70212317,1.4548641,-0.38878033,0.4040275,1.4380115,0.05524631,-0.037831344
1996,-0.19140434,0.42098954,3.0484948,-0.8769624,-0.091790214,0.1103606,-0.8170113,-0.03291586,0.18153782
1997,0.6115013,0.4037997,1.1788367,0.9937708,-0.3009402,-0.10447298,1.0484251,0.33230937,0.26576656
1998,0.1566933,0.4645681,3.1518056,-0.9273867,1.2615051,-0.7341852,-1.0214014,-1.1899117,0.9081607
1999,-0.45615172,0.43956664,0.4313137,1.7809337,0.65715647,-0.1426289,1.6501157,-0.6989834,0.3625965
2000,-0.40233982,0.44852057,0.9912781,1.2022194,0.5639823,-0.12525064,1.1464078,-0.74321866,0.48265857
2001,-0.425866,0.41996142,1.2432624,0.9361011,-0.29618445,0.011753011,0.9242751,0.18333201,0.27838907
2002,0.20570444,0.43275955,2.4525764,-0.17493771,0.16939206,-0.36854982,-0.14185847,-0.24614775,0.6440671
2003,0.99,0.27699995,-0.33513016,2.450915,1.0128345,-0.24917978,2.5798802,-0.8184053,0.41749257
2004,-0.6155844,0.3568529,0.76793057,1.4370141,1.6560323,-0.032867536,1.4158684,-1.6648624,0.23951687
2005,-0.14947109,0.49335235,3.0598342,-0.9081848,0.9430506,-0.18218152,-0.95721453,-1.1019505,0.57090867
2006,-0.13377754,0.44375885,3.2016394,-1.0123222,-0.09497804,-0.19583106,-1.1486864,0.08530349,0.3135131
2007,0.0487142,0.4246002,1.0614555,1.1053045,0.28890184,0.052519083,1.0720288,-0.3936916,0.1425396
2008,-0.99,0.2577107,1.9416761,0.24045277,0.9579335,-0.24880853,0.17168811,-0.99320954,0.5251129
2009,0.17923313,0.4449469,1.419969,0.79709244,0.018186115,-0.023728814,0.8502904,-0.16255663,0.25871965
2010,-0.41266888,0.48473045,1.2380848,0.9533509,-1.2912942,0.19612977,0.88724715,1.1162713,0.06380578
2011,0.110881686,0.46124375,0.51455927,1.7064437,-1.1104697,-0.28376704,1.5620906,1.0817031,0.48668632
2012,0.5517933,0.3899492,-0.2660951,2.6881504,-1.2501658,0.020364624,2.350283,0.9334698,0.38294318
2013,0.8727727,0.32083735,0.8451972,1.34427,-0.8038884,-0.6083208,1.2876779,0.73469967,0.90790087
2014,0.99,0.30595213,-0.4864078,2.551085,-0.92535585,-0.7364607,2.3023186,0.9075911,0.83871806
2015,-0.12539336,0.47925434,3.3958478,-1.273724,0.71165174,-0.00075976446,-1.2285544,-0.7545904,0.16916373
2016,0.022077225,0.4596027,0.26549843,1.9641359,-1.1955503,-0.18618558,2.0355637,1.1594782,0.52684456
2017,-0.003723297,0.41570622,0.76703256,1.3941487,-1.6976551,0.010109095,1.2983125,1.5638752,0.23371416
2018,0.8118497,0.3233162,0.45241934,1.6509637,-2.334516,-0.20343101,1.907169,2.270226,0.40149277
2019,0.99,0.28905612,-0.47508052,2.5626414,1.6545665,-0.5922941,2.6263387,-1.6355072,0.8969899
2020,-0.16173403,0.48651114,1.271788,0.92584604,-0.07531642,0.018137464,0.89977866,-0.102714136,0.2712554
